品牌类型,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,购买意愿
2,81.36253601,83.23747961,85.16608081,81.45251238,77.82272845,83.06086591,82.34645282,81.86771957,2,17,2,12,3,5,1,34,5,10,7,9,18,13,15,0,0,0
2,82.41122879,84.46259583,88.91893392,88.87519312,74.68643201,83.5955792,82.16439024,81.09249372,2,8,1,10,3,5,1,39,6,13,1,6,16,6,8,10,20,0
2,72.82009786,70.95737878,70.44455435,69.92249424,66.43051302,71.95176946,73.33524865,74.08766687,2,37,3,12,4,5,2,38,4,13,6,3,40,32,25,15,20,0
2,64.06240105,70.38292105,66.69170125,66.65889442,77.70226734,74.69847916,64.57917841,74.43696203,2,45,2,20,4,5,2,46,4,23,8,10,28,18,20,0,23,0
2,72.22396995,76.54043924,77.80531758,70.81797534,77.92675219,77.77367433,68.94519074,77.76472787,2,36,1,6,3,5,1,37,6,13,4,5,19,10,14,12,0,0
2,79.96660922,77.99042826,74.05246448,78.24065607,85.85416258,83.5955792,71.24928516,82.21701473,2,38,1,10,4,6,1,40,6,14,5,5,22,15,17,20,9,0
2,84.32025257,87.17561323,85.16608081,85.6115933,81.00281808,88.88277078,88.88352277,88.87254642,2,11,2,5,3,5,1,34,6,9,6,4,20,13,10,0,20,0
2,84.25972045,86.89237296,88.91893392,88.87519312,85.79393203,83.06086591,84.2993795,82.21701473,2,25,2,20,3,5,1,39,7,13,7,9,20,15,12,20,15,0
2,77.62630608,85.62934458,85.16608081,84.7161122,76.46171063,86.13606108,80.05438118,81.44178887,2,34,1,7,3,5,1,35,6,10,4,4,23,12,20,15,0,0
2,84.32025257,79.06649601,81.41322771,81.92612469,77.76249789,78.10215981,77.9684177,74.43696203,2,39,2,15,5,6,1,40,6,19,3,2,25,14,10,0,0,1
2,71.29713052,69.48731088,66.69170125,70.81797534,74.52217771,69.41128758,68.76312816,63.32914348,2,35,1,10,3,5,1,36,6,12,5,2,30,21,10,50,0,0
2,82.212745,98.76714341,85.16608081,92.56066173,79.53777651,86.3422889,82.15236745,77.33879717,2,21,2,16,6,6,2,46,6,22,4,6,25,14,11,0,30,0
2,72.12227361,76.63671888,74.05246448,81.03064359,66.65499787,69.41128758,77.77433233,66.65690932,1,7,2,2,5,6,1,30,6,5,6,5,20,13,7,20,20,0
2,82.41122879,85.91258485,81.55817068,77.76704377,84.01865341,80.52038403,82.34645282,81.09249372,2,10,3,8,3,5,1,33,6,8,8,10,35,30,15,20,20,0
2,73.2061543,75.77902087,77.80531758,77.76704377,75.98721927,77.77367433,77.77433233,73.66173617,2,30,1,7,3,5,1,32,6,8,4,2,30,24,16,35,0,0
2,77.62630608,78.45412611,70.44455435,74.50344395,66.81925217,66.99306336,68.76312816,63.32914348,1,15,1,5,4,5,2,34,5,10,4,2,30,24,21,10,0,0
2,76.69946665,77.04204926,66.54338037,73.60796285,71.44611182,66.66457788,73.20221184,73.66173617,1,8,1,1,4,5,2,35,5,11,4,2,40,18,30,15,5,0
2,78.53185999,75.41160266,74.05246448,81.92612469,77.92675219,77.77367433,73.39629721,84.76955472,2,18,2,10,3,5,1,38,6,13,2,5,8,5,4,20,0,0
2,72.82009786,77.95251609,59.33093802,74.02983164,82.24337479,75.02696464,75.6152975,74.86289273,2,30,2,5,3,5,1,32,6,6,4,5,10,5,5,15,20,0
2,76.15868367,59.93811932,66.54338037,63.81422586,65.35421061,71.95176946,68.81215394,55.11946702,2,32,2,10,4,6,1,34,5,10,3,8,10,6,7,0,0,0
2,72.54949428,84.09517762,59.18261714,81.92612469,83.85439911,86.13606108,88.88352277,77.76472787,1,15,3,6,3,5,1,36,3,12,3,6,11,9,8,30,0,0
2,82.41122879,80.80770249,81.55817068,84.7161122,87.09471929,80.52038403,82.34645282,85.54478058,2,40,3,21,5,6,1,41,5,21,7,9,25,15,10,40,0,0
2,78.94560243,82.34186945,81.41322771,88.87519312,82.38935755,88.88277078,80.06640397,84.76955472,2,29,2,8,5,6,1,30,6,6,4,4,28,19,15,0,13,0
2,86.3511297,81.09094276,81.55817068,81.92612469,83.85439911,80.52038403,84.31140228,81.86771957,2,32,1,11,3,5,1,33,5,8,6,3,30,18,11,0,0,1
2,88.92278981,88.91681971,88.91893392,88.87519312,88.86999791,88.88277078,88.88352277,88.87254642,2,15,1,8,3,5,1,32,6,8,3,4,18,11,13,0,0,1
2,82.4717609,80.23324475,81.55817068,77.76704377,77.76249789,83.06086591,84.31140228,81.86771957,1,10,2,6,3,5,1,31,6,8,2,4,16,12,13,20,5,0
2,75.77781441,73.34924375,70.44455435,70.81797534,77.76249789,77.77367433,71.0551998,69.98467517,2,35,2,10,4,5,2,36,6,12,2,7,24,12,17,0,12,0
2,77.80869155,78.208798,74.19740745,77.76704377,77.70226734,77.77367433,80.05438118,77.76472787,2,40,2,20,3,5,1,41,6,21,3,7,25,14,8,40,10,0
2,69.8346953,77.80346762,77.80531758,81.03064359,74.74666256,74.69847916,77.77433233,84.76955472,1,10,2,8,3,5,1,34,6,9,4,4,15,8,10,15,5,0
2,88.92278981,83.8881381,77.80531758,88.87519312,88.86999791,88.88277078,86.59145113,88.87254642,2,3,2,2,6,6,2,30,5,5,5,8,15,9,12,10,5,0
2,79.83956868,77.80346762,81.55817068,81.03064359,84.07888396,83.5955792,84.31140228,84.76955472,1,15,3,11,3,5,1,33,6,8,4,2,19,15,14,0,0,0
2,77.80869155,77.80346762,81.55817068,81.03064359,77.76249789,80.84886951,80.06640397,77.76472787,2,32,1,6,3,5,1,33,5,10,4,7,25,13,20,10,0,0
2,73.2061543,75.3736905,70.44455435,77.76704377,71.13587477,66.99306336,68.95721353,65.88168347,2,31,3,5,3,5,1,32,6,8,4,4,28,13,16,25,10,0
2,80.94879357,83.19956745,77.80531758,88.87519312,81.00281808,77.77367433,88.88352277,85.19548542,2,6,1,9,3,5,1,36,7,12,6,3,20,16,9,30,5,0
2,74.25484708,73.34924375,77.80531758,77.76704377,74.68643201,77.77367433,75.67634606,74.43696203,1,15,2,4,5,6,1,32,5,6,3,8,25,12,20,0,0,0
2,99.0368881,99.0301718,96.27969715,99.98334246,99.97749794,99.99186723,99.9927132,99.98036497,2,16,2,14,3,5,1,37,5,10,6,2,26,14,11,10,20,0
2,74.12780654,74.51599249,59.33093802,70.81797534,72.91115339,69.41128758,66.85922726,73.66173617,1,15,3,13,6,6,2,38,6,13,7,9,38,17,20,24,20,0
2,78.13421588,78.69907779,70.44455435,70.34436303,80.83856378,77.77367433,73.38427443,70.75990103,2,35,1,9,3,5,1,36,5,13,3,4,35,17,28,20,0,0
2,76.69946665,72.08621536,77.80531758,77.76704377,77.76249789,77.77367433,73.33524865,77.76472787,1,7,1,7,5,6,1,36,5,10,6,4,30,15,7,50,10,0
2,85.04342101,83.48280772,77.80531758,85.1897245,77.76249789,80.52038403,73.33524865,85.54478058,1,31,2,6,3,5,1,32,6,6,5,2,30,11,8,20,35,0
2,77.80869155,77.04204926,70.44455435,74.08157516,74.52217771,75.02696464,73.38427443,74.43696203,2,35,1,16,3,5,1,36,4,11,4,1,30,25,25,0,0,0
2,68.78600252,66.97335581,63.08379112,62.4998135,76.04744983,72.48648275,75.6152975,62.55391762,2,29,3,3,3,5,1,30,5,5,3,4,12,8,9,10,0,0
2,80.63936756,79.79000221,81.41322771,85.6115933,77.70226734,64.124096,77.77433233,77.33879717,2,20,2,6,4,6,1,37,5,16,5,7,20,10,12,40,10,0
2,70.37547828,69.0819805,77.80531758,74.50344395,69.89531806,66.66457788,66.66514189,66.65690932,2,15,1,10,3,5,1,34,4,8,3,4,15,10,10,15,6,0
2,81.84278688,71.14433942,92.67178702,81.50425589,87.25897359,86.67077438,80.04235839,89.64777228,1,17,2,10,3,5,1,37,5,13,3,4,16,13,8,0,0,0
2,68.94072906,74.83714493,59.18261714,85.6115933,70.20555511,72.48648275,73.34727143,78.11402303,2,20,2,2,3,5,1,31,6,6,4,8,23,13,12,20,0,0
2,76.88703931,76.54043924,74.19740745,77.76704377,71.50634238,77.77367433,80.05438118,81.09249372,2,30,1,5,3,5,1,33,6,9,4,7,20,10,16,15,0,0
2,81.36253601,82.83214924,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,30,1,5,3,5,1,32,5,8,5,4,20,12,15,12,6,0
2,80.57883545,85.2240142,85.16608081,88.87519312,85.79393203,79.98567074,84.31140228,88.87254642,1,10,1,12,6,6,1,36,4,15,4,2,25,15,15,40,10,0
2,81.68806034,73.25296411,70.44455435,74.50344395,77.82272845,75.02696464,82.16439024,73.66173617,2,28,1,5,6,6,2,29,5,7,4,4,20,12,10,40,10,0
2,62.95217776,72.98182553,81.55817068,74.08157516,73.0316145,69.73977306,71.41932496,77.76472787,2,29,3,8,6,6,2,30,5,7,4,1,20,5,16,0,0,0
2,83.93419612,85.62934458,81.55817068,84.7161122,81.06304863,85.80757561,82.03135343,84.76955472,2,20,2,10,5,6,1,38,5,15,5,2,20,15,14,0,0,0
2,86.3511297,87.65379133,88.91893392,81.92612469,85.62967773,88.88277078,86.59145113,77.76472787,2,20,2,10,5,6,1,36,5,10,4,4,20,15,12,21,0,0
2,98.92766318,90.17984809,92.67178702,89.77067421,95.12615343,85.80757561,84.49346486,84.76955472,2,34,1,6,3,5,1,34,6,10,5,4,20,15,8,0,0,1
2,74.66858952,72.77478601,66.69170125,66.65889442,66.65499787,66.66457788,71.04317701,66.65690932,1,6,1,6,4,6,1,26,4,6,7,9,20,12,7,0,27,0
2,79.14408622,78.93230421,77.80531758,81.92612469,84.07888396,77.77367433,91.1755944,78.11402303,2,36,1,7,3,5,1,37,5,12,4,4,23,12,18,30,0,0
2,84.85584836,85.26192636,77.80531758,88.87519312,80.83856378,88.88277078,80.06640397,81.44178887,2,20,1,13,3,5,1,36,7,12,6,1,20,15,12,15,5,0
2,82.67024469,81.97445123,81.55817068,85.1897245,79.31329166,80.84886951,77.77433233,85.54478058,1,11,2,12,3,5,1,36,4,12,5,2,25,15,20,20,5,0
2,81.36253601,82.07073087,70.44455435,78.18891256,80.77833322,83.06086591,82.16439024,84.76955472,2,25,1,13,5,6,2,39,6,15,7,9,23,16,19,0,0,0
2,83.21102768,82.2576915,85.16608081,81.45251238,83.85439911,80.52038403,82.34645282,81.86771957,1,21,1,13,5,6,2,36,5,15,7,9,23,17,15,0,0,0
2,74.66858952,75.77902087,74.05246448,74.50344395,74.52217771,77.77367433,75.49428348,74.43696203,2,37,2,7,3,5,1,39,4,15,4,2,23,12,20,0,0,0
2,84.25972045,85.91258485,74.05246448,81.92612469,84.01865341,85.80757561,95.6026553,92.20031227,2,35,1,8,3,5,1,37,5,13,2,4,20,12,12,25,10,0
2,74.66858952,74.51599249,70.44455435,77.76704377,74.52217771,71.95176946,73.20221184,70.33397033,1,10,1,15,3,5,1,41,6,17,4,2,20,15,16,0,0,0
2,83.21102768,84.64955647,81.55817068,84.7161122,84.01865341,83.06086591,82.16439024,81.86771957,1,24,2,10,3,5,1,35,4,11,7,9,21,16,15,0,0,0
2,83.21102768,85.62934458,81.55817068,88.87519312,85.62967773,83.5955792,84.49346486,84.76955472,2,35,1,15,4,5,2,37,5,13,2,2,28,17,22,0,17,0
2,73.92932275,75.77902087,70.44455435,74.08157516,72.74689909,72.48648275,73.38427443,73.66173617,1,10,1,8,3,5,1,31,6,8,3,2,20,15,16,0,0,0
2,66.1538103,61.01077544,59.33093802,59.70982599,63.63916254,63.91786819,55.5418656,55.11946702,2,20,1,5,3,5,1,35,6,10,4,4,22,13,7,25,30,0
2,90.77128148,93.94550132,96.27969715,99.98334246,99.97749794,99.99186723,97.70064157,96.65259912,2,5,1,5,3,5,1,31,6,8,4,1,20,8,9,20,20,0
2,79.83956868,83.23747961,62.93884815,78.18891256,68.43027649,75.23319245,81.95828208,69.98467517,2,30,2,5,5,6,1,33,6,9,4,2,23,8,8,20,20,0
2,77.80869155,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,5,2,10,3,5,1,34,7,5,5,2,22,12,13,10,0,0
2,69.50917097,73.42209146,73.9041436,73.65970636,61.80365337,83.06086591,82.16439024,71.53512688,1,20,1,2,4,5,2,41,5,18,5,4,30,20,26,40,10,0
2,75.77781441,81.49627314,85.16608081,81.03064359,77.76249789,77.77367433,73.38427443,77.76472787,1,6,4,8,3,5,1,34,6,10,6,7,32,25,18,30,20,0
2,77.62630608,77.04204926,70.44455435,77.76704377,80.83856378,80.52038403,82.34645282,81.86771957,2,10,1,5,3,5,1,36,5,15,3,2,30,8,10,40,15,0
2,82.79728523,82.21977934,81.55817068,77.76704377,81.00281808,75.23319245,80.05438118,81.44178887,2,30,1,7,5,6,1,31,6,7,4,2,30,20,25,13,5,0
2,74.25484708,76.90785746,70.44455435,77.76704377,82.07912049,83.5955792,82.16439024,81.09249372,2,32,1,10,4,5,2,33,6,9,3,3,34,19,28,17,6,0
2,81.14727736,83.29584709,81.41322771,85.6115933,74.74666256,75.56167793,84.4324163,70.33397033,2,10,1,6,3,5,1,31,7,6,5,2,35,30,12,35,20,0
2,71.35766264,72.08621536,63.08379112,74.08157516,71.13587477,71.95176946,73.38427443,69.55874447,2,28,2,7,5,6,1,28,5,6,4,8,35,23,30,0,0,0
2,77.80869155,77.80346762,77.80531758,77.76704377,77.76249789,74.69847916,77.77433233,77.76472787,1,10,1,12,3,5,1,38,4,12,4,3,35,20,20,30,0,0
2,85.36894535,80.80770249,81.55817068,81.92612469,77.76249789,83.06086591,82.34645282,81.86771957,2,15,1,10,3,5,1,31,6,6,3,7,36,12,18,0,0,1
2,70.24843774,72.36945563,70.44455435,70.34436303,79.22753946,66.33609241,66.85922726,73.73837171,2,35,1,12,4,5,2,36,6,13,4,3,30,15,10,40,8,0
2,55.03739731,54.99960164,55.57808492,52.28420772,55.70898342,50.26353091,55.55595146,51.44240601,2,9,1,6,5,6,1,27,5,3,4,7,30,12,26,10,5,0
2,76.69946665,81.49627314,66.54338037,81.03064359,77.76249789,77.77367433,88.88352277,77.76472787,2,15,1,3,3,5,1,37,6,12,7,9,30,20,26,15,6,0
2,75.77781441,76.54043924,77.80531758,74.50344395,66.65499787,74.69847916,71.04317701,69.98467517,2,18,1,9,3,5,1,36,6,12,6,2,35,25,28,12,0,0
2,77.80869155,76.54043924,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,18,1,10,3,5,1,39,4,18,8,10,35,25,30,15,0,0
2,81.36253601,80.80770249,77.80531758,78.18891256,80.83856378,77.77367433,75.49428348,81.44178887,1,20,2,8,4,5,2,36,6,11,3,5,32,18,27,18,0,0
2,83.93419612,80.60066297,81.41322771,74.50344395,82.7780967,75.02696464,77.64129553,81.09249372,2,35,2,15,3,5,1,36,6,13,2,7,38,22,20,30,0,0
2,55.58049501,65.42708715,66.69170125,59.70982599,57.32277647,66.66457788,66.66514189,62.97984832,2,17,2,13,3,5,1,36,6,13,4,3,30,25,15,30,5,0
2,98.00601095,99.0301718,99.0325502,99.98334246,99.97749794,99.99186723,99.9927132,99.98036497,2,30,2,8,3,5,1,31,6,6,4,7,30,13,17,0,30,0
2,99.0368881,99.0301718,99.0325502,99.98334246,99.97749794,99.99186723,99.9927132,99.98036497,2,20,1,12,5,6,1,40,7,12,1,1,30,8,12,15,30,0
2,79.51404434,80.63857513,81.41322771,82.82160578,75.98721927,77.23896104,69.00623931,73.66173617,2,35,1,14,5,6,1,37,5,11,4,6,38,23,13,20,20,0
2,63.23887966,72.12412753,44.45446533,67.55437552,63.5159327,61.57885517,51.1128722,74.08766687,2,10,1,6,3,5,1,29,6,5,3,5,35,23,19,15,0,0
2,85.04342101,85.62934458,81.55817068,88.87519312,83.85439911,83.06086591,84.31140228,84.76955472,2,10,2,4,6,6,2,33,5,8,7,9,40,23,20,35,0,0
2,83.93419612,83.23747961,81.55817068,85.1897245,77.53801304,88.34805749,82.16439024,84.76955472,2,12,1,12,4,5,2,38,6,15,3,1,50,45,46,15,8,0
2,72.09692941,72.08621536,77.80531758,70.34436303,63.57893199,69.41128758,71.23726238,69.98467517,2,34,1,8,3,5,1,35,6,11,3,2,40,20,15,0,0,0
2,85.56742914,84.37841789,77.80531758,77.76704377,83.79416855,83.26709373,86.9185733,84.42025956,1,8,1,7,5,6,1,31,6,7,3,7,42,14,26,0,0,0
2,74.25484708,73.34924375,70.44455435,77.76704377,81.00281808,80.52038403,80.05438118,81.44178887,2,40,1,11,3,5,1,41,4,16,4,3,50,35,45,0,0,0
2,55.58049501,63.03522219,66.69170125,66.65889442,60.39884236,63.58938271,66.66514189,66.65690932,1,15,3,10,3,5,1,36,6,12,4,3,40,25,15,35,11,0
2,72.40635542,74.51599249,70.44455435,77.76704377,74.52217771,72.48648275,71.23726238,73.66173617,1,6,1,7,3,5,1,31,5,8,4,2,50,45,40,0,0,0
2,79.65718321,77.80346762,85.16608081,81.03064359,82.7780967,86.13606108,82.16439024,84.76955472,2,35,2,9,6,6,2,36,6,11,6,2,35,20,15,0,0,0
2,87.39982248,90.94126646,99.0325502,95.82426155,98.20221932,96.91667206,93.45564325,92.97553812,1,29,1,8,3,5,1,35,7,7,3,3,14,8,11,30,0,0
2,82.79728523,82.21977934,85.16608081,78.18891256,82.30360534,75.02696464,77.9684177,74.43696203,2,33,1,19,6,6,2,41,6,15,4,6,14,8,5,17,25,0
2,71.15232785,66.97335581,74.05246448,73.60796285,66.65499787,63.91786819,64.50610706,55.89539064,2,5,2,8,3,5,1,36,6,10,2,4,30,11,9,30,20,0
2,79.83956868,77.80346762,70.44455435,78.24065607,68.43027649,77.77367433,77.77433233,73.66173617,2,25,2,15,3,5,1,37,5,14,3,2,50,27,18,20,20,0
2,83.21102768,78.56488599,92.67178702,74.50344395,83.85439911,80.84886951,75.49428348,74.08766687,2,35,1,15,5,6,1,36,5,13,2,2,28,13,9,20,25,0
2,82.82497123,85.62934458,81.55817068,85.1897245,85.62967773,86.13606108,84.49346486,85.54478058,2,15,2,8,3,5,1,38,4,14,6,5,17,9,8,30,6,0
2,66.69459328,82.83214924,88.91893392,85.1897245,88.86999791,88.88277078,88.88352277,88.87254642,1,10,1,1,5,6,1,29,6,4,4,7,23,16,18,25,0,0
2,68.1570285,74.51599249,85.16608081,81.03064359,82.24337479,88.88277078,77.77433233,78.11402303,2,15,3,5,6,6,2,33,6,8,4,2,20,15,10,20,10,0
2,99.0368881,99.0301718,99.0325502,99.98334246,99.97749794,99.99186723,99.9927132,99.98036497,2,24,2,6,5,6,1,29,6,6,3,3,36,22,15,15,20,0
2,80.38035166,83.8881381,66.69170125,85.1897245,80.77833322,83.06086591,84.44443909,85.54478058,1,27,1,8,3,5,1,39,5,15,6,6,35,19,17,0,25,0
2,94.63455195,90.94126646,92.67178702,85.6115933,88.70574362,83.5955792,93.27358067,88.44661572,1,29,1,2,3,5,1,30,6,7,1,3,30,10,9,30,20,0
2,81.68806034,77.80346762,81.55817068,77.76704377,77.76249789,80.84886951,77.77433233,77.76472787,2,36,1,11,5,6,1,37,5,11,6,4,18,13,11,20,5,0
2,78.7908759,72.22040717,81.41322771,81.92612469,73.0316145,77.77367433,70.86111443,76.64020686,2,30,1,5,3,5,1,31,6,6,5,7,24,12,9,0,35,0
2,75.96019988,70.95737878,81.41322771,74.08157516,77.76249789,75.02696464,73.33524865,77.76472787,2,38,2,12,3,5,1,39,7,15,5,4,25,15,21,20,5,0
2,82.78118691,63.97709814,59.18261714,67.55437552,52.30426109,55.88149462,68.82417673,55.11946702,2,35,1,15,3,5,1,36,4,15,4,2,33,29,30,12,12,0
2,88.92278981,88.91681971,85.16608081,85.6115933,84.01865341,83.06086591,84.31140228,81.44178887,1,35,2,10,4,5,2,36,5,13,4,2,40,25,20,0,25,0
2,83.33806822,86.89237296,74.05246448,88.87519312,77.76249789,88.88277078,82.21341601,77.76472787,2,28,3,6,3,5,1,31,6,8,6,3,41,25,23,15,0,0
2,77.80869155,79.06649601,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,10,2,6,3,5,1,26,6,4,4,8,40,20,19,20,0,0
2,83.52045368,85.62934458,85.16608081,85.6115933,83.85439911,83.06086591,84.31140228,81.09249372,1,15,2,12,3,5,1,37,5,12,6,5,16,8,12,22,10,0
2,73.38853977,79.82791437,74.05246448,77.76704377,80.83856378,71.95176946,71.10422558,74.43696203,1,21,2,15,3,5,1,37,6,15,4,2,33,29,28,12,12,0
2,88.92278981,87.65379133,85.16608081,85.1897245,85.62967773,86.13606108,88.88352277,84.76955472,2,38,1,15,3,5,1,39,6,13,5,2,30,16,11,15,33,0
2,90.77128148,88.91681971,92.67178702,88.87519312,92.1103181,91.95796595,88.88352277,92.20031227,2,36,1,12,3,5,1,37,3,17,5,2,30,15,13,10,33,0
2,97.46522796,94.63407197,99.0325502,88.87519312,95.18638398,94.16996236,93.27358067,92.97553812,2,5,2,5,5,6,1,31,6,8,4,3,13,5,4,20,25,0
2,91.7373675,81.09094276,81.55817068,85.1897245,85.79393203,83.06086591,82.16439024,81.86771957,2,30,2,8,5,6,1,36,6,10,4,5,28,8,11,20,20,0
2,70.37547828,69.65643823,70.44455435,77.76704377,68.49050705,68.87657429,70.92216299,74.43696203,2,20,1,5,3,5,1,31,6,8,5,2,20,10,7,30,20,0
2,95.04829439,86.89237296,96.27969715,93.03427403,89.03425221,99.99186723,95.42059272,99.98036497,2,30,1,8,4,5,2,36,6,10,4,7,35,15,16,25,0,0
2,77.80869155,76.54043924,74.05246448,74.50344395,71.50634238,75.02696464,80.11542974,78.11402303,1,30,2,10,3,5,1,37,6,12,5,5,19,12,14,20,5,0
2,75.23703143,74.14857428,74.05246448,77.76704377,77.76249789,80.52038403,77.77433233,81.86771957,2,34,1,10,3,5,1,35,6,12,6,5,19,13,13,20,5,0
2,84.50263803,85.62934458,74.05246448,81.92612469,74.68643201,77.77367433,75.67634606,84.76955472,2,6,1,6,3,5,1,31,7,4,3,2,30,11,13,10,25,0
2,99.0368881,99.0301718,99.0325502,99.98334246,99.97749794,99.99186723,99.9927132,99.98036497,2,44,1,18,5,6,1,45,5,20,4,2,50,10,21,18,25,0
2,75.23703143,80.19533259,66.69170125,77.76704377,74.52217771,78.10215981,75.6152975,77.76472787,1,30,1,10,5,6,1,37,6,12,5,4,19,15,12,20,5,0
2,84.32025257,85.91258485,81.55817068,93.03427403,85.79393203,83.5955792,84.49346486,89.64777228,2,15,2,8,5,6,1,33,5,10,4,5,20,13,9,40,10,0
2,74.12780654,71.10642725,74.05246448,79.08439366,74.68643201,68.87657429,75.67634606,69.98467517,1,10,2,10,3,5,1,34,6,9,4,6,23,7,8,20,20,0
2,85.04342101,84.46259583,77.80531758,84.7161122,88.93022847,89.21125626,84.2623765,81.09249372,2,38,2,12,3,5,1,39,5,16,6,2,29,19,9,30,20,0
2,83.39341314,80.80770249,88.91893392,81.92612469,77.76249789,77.77367433,77.77433233,77.76472787,1,16,2,9,3,5,1,36,5,11,3,2,50,40,30,20,0,0
2,78.73553097,81.09094276,81.55817068,77.76704377,75.82296497,75.23319245,73.33524865,73.66173617,2,30,2,1,5,6,1,31,6,6,5,7,16,10,10,20,5,0
2,93.34294159,88.91681971,92.67178702,89.77067421,91.9460638,91.95796595,91.16357162,92.97553812,2,8,1,5,5,6,1,35,6,9,4,2,25,10,11,15,25,0
2,73.2061543,75.41160266,74.05246448,74.50344395,66.65499787,66.66457788,75.48226069,73.66173617,2,11,2,6,4,5,2,33,5,9,6,7,23,9,18,0,0,0
2,75.77781441,71.14433942,77.80531758,77.76704377,80.77833322,77.77367433,64.37307026,74.08766687,1,10,2,10,5,6,1,33,6,10,4,5,23,15,9,18,28,0
2,77.80869155,79.06649601,66.69170125,77.76704377,71.67059668,77.77367433,82.34645282,81.09249372,2,8,2,5,4,5,2,34,6,10,5,7,23,9,20,0,0,0
2,88.18352304,96.33736629,96.27969715,96.71974265,96.90143205,99.99186723,97.70064157,99.98036497,1,30,2,2,3,5,1,32,7,5,2,5,25,14,12,20,0,0
2,77.84627433,80.88390324,70.44455435,74.02983164,74.68643201,78.10215981,84.49346486,77.33879717,2,20,1,7,5,6,1,32,7,5,6,2,32,12,9,18,40,0
2,87.21743701,79.43391422,70.44455435,88.87519312,82.942351,80.52038403,75.48226069,77.33879717,2,32,2,6,5,6,1,33,6,11,4,2,32,18,20,0,0,0
2,88.92278981,88.91681971,88.91893392,88.87519312,88.86999791,88.88277078,88.88352277,88.87254642,1,28,2,5,3,5,1,37,5,12,5,6,38,24,18,0,20,0
2,82.9796707,77.80346762,77.80531758,77.76704377,90.39527003,83.92406468,82.33443003,84.42025956,2,15,1,10,3,5,1,36,6,9,4,1,40,25,15,40,0,0
2,87.07429814,96.37527845,88.91893392,88.87519312,92.1103181,88.88277078,93.26155789,88.87254642,1,18,1,10,3,5,1,36,4,12,3,7,40,24,12,30,25,0
2,88.92278981,93.37104359,92.67178702,88.87519312,99.97749794,91.62948048,93.45564325,96.65259912,2,32,1,5,6,6,2,33,6,9,3,2,46,18,17,20,28,0
2,83.21102768,88.91681971,81.55817068,88.87519312,87.09471929,86.13606108,82.16439024,77.33879717,2,20,3,5,5,6,1,47,6,22,3,2,12,7,10,20,10,0
2,85.96507325,80.23324475,81.55817068,88.87519312,88.86999791,88.88277078,77.77433233,77.76472787,1,8,2,7,3,5,1,32,5,7,5,7,18,14,12,0,5,1
2,55.2514789,63.26731176,62.93884815,65.76341332,64.71546495,69.73977306,62.238081,58.87685662,2,42,2,12,3,5,1,43,5,18,5,5,19,13,14,0,0,0
2,76.69946665,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,2,20,2,10,4,5,2,34,6,10,4,4,20,12,15,10,5,0
2,85.36894535,86.89237296,96.27969715,85.6115933,88.86999791,86.13606108,99.9927132,99.98036497,2,33,2,7,3,5,1,35,7,6,2,5,23,9,7,30,25,0
2,78.91791644,83.52071989,74.05246448,88.87519312,88.86999791,80.84886951,86.59145113,88.87254642,2,32,2,6,3,5,1,33,6,7,3,2,40,19,23,40,8,0
2,77.80869155,75.41160266,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,1,3,1,4,3,5,1,32,6,7,6,2,50,30,30,0,0,0
2,74.25484708,72.4073678,74.05246448,74.50344395,72.74689909,77.44518886,75.49428348,73.66173617,1,8,2,7,3,5,1,29,6,6,6,5,18,11,15,20,5,0
2,66.69459328,69.6943504,66.69170125,66.65889442,66.65499787,66.66457788,66.66514189,66.65690932,2,15,1,5,3,5,1,31,6,5,2,5,15,10,7,30,5,0
2,77.80869155,77.80346762,77.80531758,77.76704377,77.76249789,77.77367433,77.77433233,77.76472787,1,15,2,2,4,5,2,36,5,12,5,5,18,13,9,30,10,0
2,76.34625632,78.208798,74.19740745,74.02983164,79.22753946,75.23319245,77.77433233,81.86771957,2,20,2,8,3,5,1,43,5,19,4,6,22,12,18,0,0,0
2,76.15868367,77.80346762,74.19740745,77.76704377,77.76249789,75.02696464,73.33524865,77.76472787,1,8,2,6,3,5,1,31,6,8,4,4,20,10,10,10,25,0
2,68.72547041,66.69011554,62.93884815,69.02701314,66.87948273,72.28025494,69.09025033,73.66173617,2,45,2,18,3,5,1,46,5,21,6,5,18,13,13,0,0,0
2,80.19796619,74.0378144,88.91893392,84.7161122,77.76249789,83.5955792,91.16357162,77.76472787,2,15,2,6,3,5,1,31,6,6,4,8,14,9,10,14,0,0
2,74.66858952,77.80346762,70.44455435,77.76704377,77.76249789,77.77367433,77.77433233,74.43696203,2,25,3,10,6,6,2,51,4,25,3,3,15,11,10,15,12,0
