目标客户编号,品牌类型,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,购买意愿
429.0,2.0,83.93,85.63,81.56,84.72,81.06,85.81,82.03,84.77,2.0,20.0,2.0,10.0,5.0,6.0,1,1983.0,5.0,15.0,5.0,2.0,20.0,15.0,14.0,0.0,0.0,0.0
430.0,2.0,86.35,87.65,88.92,81.93,85.63,88.88,86.59,77.76,2.0,20.0,2.0,10.0,5.0,6.0,1,1985.0,5.0,10.0,4.0,4.0,20.0,15.0,12.0,21.0,0.0,0.0
431.0,2.0,76.14,81.05,70.3,77.77,65.13,66.13,75.47,67.01,1.0,6.0,1.0,3.0,3.0,2.0,#NULL!,1993.0,5.0,4.0,4.0,8.0,25.0,12.0,8.0,40.0,10.0,0.0
432.0,2.0,70.38,57.39,55.43,70.34,64.82,69.41,71.1,66.66,2.0,35.0,1.0,15.0,3.0,2.0,#NULL!,1985.0,6.0,12.0,7.0,9.0,23.0,18.0,12.0,0.0,0.0,0.0
433.0,2.0,98.93,90.18,92.67,89.77,95.13,85.81,84.49,84.77,2.0,34.0,1.0,6.0,3.0,5.0,1,1987.0,6.0,10.0,5.0,4.0,20.0,15.0,8.0,0.0,0.0,1.0
434.0,2.0,81.69,83.24,81.56,81.45,82.78,99.99,82.35,85.97,2.0,20.0,1.0,9.0,4.0,4.0,#NULL!,1990.0,5.0,6.0,6.0,8.0,20.0,14.0,15.0,0.0,0.0,0.0
435.0,2.0,74.67,72.77,66.69,66.66,66.65,66.66,71.04,66.66,1.0,6.0,1.0,6.0,4.0,6.0,1,1995.0,4.0,6.0,7.0,9.0,20.0,12.0,7.0,0.0,27.0,0.0
436.0,2.0,79.14,78.93,77.81,81.93,84.08,77.77,91.18,78.11,2.0,36.0,1.0,7.0,3.0,5.0,1,1984.0,5.0,12.0,4.0,4.0,23.0,12.0,18.0,30.0,0.0,0.0
437.0,2.0,75.59,77.8,77.81,77.77,77.76,77.77,77.77,77.76,1.0,13.0,2.0,4.0,1.0,1.0,#NULL!,1992.0,6.0,4.0,6.0,5.0,20.0,15.0,15.0,0.0,0.0,0.0
438.0,2.0,84.86,85.26,77.81,88.88,80.84,88.88,80.07,81.44,2.0,20.0,1.0,13.0,3.0,5.0,1,1985.0,8.0,12.0,6.0,1.0,20.0,15.0,12.0,15.0,5.0,0.0
439.0,2.0,82.67,81.97,81.56,85.19,79.31,80.85,77.77,85.54,1.0,11.0,2.0,12.0,3.0,5.0,1,1985.0,4.0,12.0,5.0,2.0,25.0,15.0,20.0,20.0,5.0,0.0
440.0,2.0,81.36,82.07,70.44,78.19,80.78,83.06,82.16,84.77,2.0,25.0,1.0,13.0,5.0,6.0,2,1982.0,6.0,15.0,7.0,9.0,23.0,16.0,19.0,0.0,0.0,0.0
441.0,2.0,83.21,82.26,85.17,81.45,83.85,80.52,82.35,81.87,1.0,21.0,1.0,13.0,5.0,6.0,2,1985.0,5.0,15.0,7.0,9.0,23.0,17.0,15.0,0.0,0.0,0.0
442.0,2.0,74.67,75.78,74.05,74.5,74.52,77.77,75.49,74.44,2.0,37.0,2.0,7.0,3.0,5.0,1,1982.0,4.0,15.0,4.0,2.0,23.0,12.0,20.0,0.0,0.0,0.0
443.0,2.0,84.26,85.91,74.05,81.93,84.02,85.81,95.6,92.2,2.0,35.0,1.0,8.0,3.0,5.0,1,1984.0,5.0,13.0,2.0,4.0,20.0,12.0,12.0,25.0,10.0,0.0
444.0,2.0,85.04,80.2,81.56,85.19,82.61,83.6,84.49,84.77,1.0,14.0,2.0,4.0,2.0,3.0,#NULL!,1991.0,6.0,5.0,4.0,8.0,20.0,11.0,13.0,0.0,17.0,0.0
445.0,2.0,74.67,74.52,70.44,77.77,74.52,71.95,73.2,70.33,1.0,10.0,1.0,15.0,3.0,5.0,1,1980.0,6.0,17.0,4.0,2.0,20.0,15.0,16.0,0.0,0.0,0.0
446.0,2.0,83.21,84.65,81.56,84.72,84.02,83.06,82.16,81.87,1.0,24.0,2.0,10.0,3.0,5.0,1,1986.0,4.0,11.0,7.0,9.0,21.0,16.0,15.0,0.0,0.0,0.0
447.0,2.0,83.21,85.63,81.56,88.88,85.63,83.6,84.49,84.77,2.0,35.0,1.0,15.0,4.0,5.0,2,1984.0,5.0,13.0,2.0,2.0,28.0,17.0,22.0,0.0,17.0,0.0
448.0,2.0,73.93,75.78,70.44,74.08,72.75,72.49,73.38,73.66,1.0,10.0,1.0,8.0,3.0,5.0,1,1990.0,6.0,8.0,3.0,2.0,20.0,15.0,16.0,0.0,0.0,0.0
449.0,2.0,66.15,61.01,59.33,59.71,63.64,63.92,55.54,55.12,2.0,20.0,1.0,5.0,3.0,5.0,1,1986.0,6.0,10.0,4.0,4.0,22.0,13.0,7.0,25.0,30.0,0.0
450.0,2.0,90.77,93.95,96.28,99.98,99.98,99.99,97.7,96.65,2.0,5.0,1.0,5.0,3.0,5.0,1,1990.0,6.0,8.0,4.0,1.0,20.0,8.0,9.0,20.0,20.0,0.0
451.0,2.0,79.84,83.24,62.94,78.19,68.43,75.23,81.96,69.98,2.0,30.0,2.0,5.0,5.0,6.0,1,1988.0,6.0,9.0,4.0,2.0,23.0,8.0,8.0,20.0,20.0,0.0
452.0,2.0,77.81,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2.0,5.0,2.0,10.0,3.0,5.0,1,1987.0,8.0,5.0,5.0,2.0,22.0,12.0,13.0,10.0,0.0,0.0
453.0,2.0,93.53,90.94,96.28,93.03,85.63,94.7,93.46,89.22,2.0,25.0,2.0,7.0,2.0,3.0,#NULL!,1994.0,6.0,3.0,5.0,4.0,33.0,18.0,25.0,25.0,0.0,0.0
454.0,2.0,69.51,73.42,73.9,73.66,61.8,83.06,82.16,71.54,1.0,20.0,1.0,2.0,4.0,5.0,2,1980.0,5.0,18.0,5.0,4.0,30.0,20.0,26.0,40.0,10.0,0.0
455.0,2.0,75.78,81.5,85.17,81.03,77.76,77.77,73.38,77.76,1.0,6.0,4.0,8.0,3.0,5.0,1,1987.0,6.0,10.0,6.0,7.0,32.0,25.0,18.0,30.0,20.0,0.0
456.0,2.0,77.63,77.04,70.44,77.77,80.84,80.52,82.35,81.87,2.0,10.0,1.0,5.0,3.0,5.0,1,1985.0,5.0,15.0,3.0,2.0,30.0,8.0,10.0,40.0,15.0,0.0
457.0,2.0,77.81,78.21,81.56,74.5,76.3,77.77,77.77,80.67,2.0,26.0,1.0,7.0,4.0,2.0,#NULL!,1994.0,6.0,4.0,5.0,5.0,30.0,17.0,20.0,0.0,0.0,0.0
458.0,2.0,82.8,82.22,81.56,77.77,81.0,75.23,80.05,81.44,2.0,30.0,1.0,7.0,5.0,6.0,1,1990.0,6.0,7.0,4.0,2.0,30.0,20.0,25.0,13.0,5.0,0.0
459.0,2.0,74.25,76.91,70.44,77.77,82.08,83.6,82.16,81.09,2.0,32.0,1.0,10.0,4.0,5.0,2,1988.0,6.0,9.0,3.0,3.0,34.0,19.0,28.0,17.0,6.0,0.0
460.0,2.0,72.1,69.69,74.05,74.08,63.58,72.49,68.78,74.44,1.0,4.0,2.0,6.0,2.0,3.0,#NULL!,1990.0,4.0,10.0,4.0,2.0,30.0,20.0,25.0,30.0,5.0,0.0
461.0,2.0,81.15,83.3,81.41,85.61,74.75,75.56,84.43,70.33,2.0,10.0,1.0,6.0,3.0,5.0,1,1990.0,8.0,6.0,5.0,2.0,35.0,30.0,12.0,35.0,20.0,0.0
462.0,2.0,71.36,72.09,63.08,74.08,71.14,71.95,73.38,69.56,2.0,28.0,2.0,7.0,5.0,6.0,1,1993.0,5.0,6.0,4.0,8.0,35.0,23.0,30.0,0.0,0.0,0.0
463.0,2.0,74.25,74.8,55.58,70.34,68.43,77.77,66.67,70.33,2.0,27.0,1.0,3.0,3.0,2.0,#NULL!,1992.0,6.0,5.0,4.0,4.0,30.0,12.0,20.0,20.0,0.0,0.0
464.0,2.0,77.81,77.8,77.81,77.77,77.76,74.7,77.77,77.76,1.0,10.0,1.0,12.0,3.0,5.0,1,1983.0,4.0,12.0,4.0,3.0,35.0,20.0,20.0,30.0,0.0,0.0
465.0,2.0,85.37,80.81,81.56,81.93,77.76,83.06,82.35,81.87,2.0,15.0,1.0,10.0,3.0,5.0,1,1990.0,6.0,6.0,3.0,7.0,36.0,12.0,18.0,0.0,0.0,1.0
466.0,2.0,87.62,92.61,81.56,84.72,82.78,83.06,82.15,85.54,2.0,20.0,1.0,1.0,3.0,2.0,#NULL!,1999.0,6.0,1.0,4.0,8.0,30.0,20.0,15.0,30.0,5.0,0.0
467.0,2.0,70.25,72.37,70.44,70.34,79.23,66.34,66.86,73.74,2.0,35.0,1.0,12.0,4.0,5.0,2,1985.0,6.0,13.0,4.0,3.0,30.0,15.0,10.0,40.0,8.0,0.0
468.0,2.0,55.04,55.0,55.58,52.28,55.71,50.26,55.56,51.44,2.0,9.0,1.0,6.0,5.0,6.0,1,1994.0,5.0,3.0,4.0,7.0,30.0,12.0,26.0,10.0,5.0,0.0
469.0,2.0,76.7,81.5,66.54,81.03,77.76,77.77,88.88,77.76,2.0,15.0,1.0,3.0,3.0,5.0,1,1984.0,6.0,12.0,7.0,9.0,30.0,20.0,26.0,15.0,6.0,0.0
470.0,2.0,87.07,86.89,88.92,85.61,85.63,80.85,88.88,84.77,1.0,8.0,1.0,2.0,4.0,4.0,#NULL!,1987.0,5.0,8.0,4.0,9.0,30.0,15.0,15.0,0.0,0.0,1.0
471.0,2.0,75.78,76.54,77.81,74.5,66.65,74.7,71.04,69.98,2.0,18.0,1.0,9.0,3.0,5.0,1,1985.0,6.0,12.0,6.0,2.0,35.0,25.0,28.0,12.0,0.0,0.0
472.0,2.0,77.81,76.54,77.81,77.77,77.76,77.77,77.77,77.76,2.0,18.0,1.0,10.0,3.0,5.0,1,1982.0,4.0,18.0,8.0,10.0,35.0,25.0,30.0,15.0,0.0,0.0
473.0,2.0,81.36,80.81,77.81,78.19,80.84,77.77,75.49,81.44,1.0,20.0,2.0,8.0,4.0,5.0,2,1985.0,6.0,11.0,3.0,5.0,32.0,18.0,27.0,18.0,0.0,0.0
474.0,2.0,83.93,80.6,81.41,74.5,82.78,75.03,77.64,81.09,2.0,35.0,2.0,15.0,3.0,5.0,1,1985.0,6.0,13.0,2.0,7.0,38.0,22.0,20.0,30.0,0.0,0.0
475.0,2.0,55.58,65.43,66.69,59.71,57.32,66.66,66.67,62.98,2.0,17.0,2.0,13.0,3.0,5.0,1,1985.0,6.0,13.0,4.0,3.0,30.0,25.0,15.0,30.0,5.0,0.0
476.0,2.0,98.01,99.03,99.03,99.98,99.98,99.99,99.99,99.98,2.0,30.0,2.0,8.0,3.0,5.0,1,1990.0,6.0,6.0,4.0,7.0,30.0,13.0,17.0,0.0,30.0,0.0
477.0,2.0,99.04,99.03,99.03,99.98,99.98,99.99,99.99,99.98,2.0,20.0,1.0,12.0,5.0,6.0,1,1981.0,8.0,12.0,1.0,1.0,30.0,8.0,12.0,15.0,30.0,0.0
478.0,2.0,79.51,80.64,81.41,82.82,75.99,77.24,69.01,73.66,2.0,35.0,1.0,14.0,5.0,6.0,1,1984.0,5.0,11.0,4.0,6.0,38.0,23.0,13.0,20.0,20.0,0.0
479.0,2.0,63.24,72.12,44.45,67.55,63.52,61.58,51.11,74.09,2.0,10.0,1.0,6.0,3.0,5.0,1,1992.0,6.0,5.0,3.0,5.0,35.0,23.0,19.0,15.0,0.0,0.0
480.0,2.0,78.35,71.61,74.05,81.03,605.63,63.92,75.49,73.66,1.0,5.0,4.0,8.0,3.0,1.0,1,1988.0,5.0,10.0,6.0,4.0,45.0,30.0,26.0,40.0,60.0,0.0
481.0,2.0,85.04,85.63,81.56,88.88,83.85,83.06,84.31,84.77,2.0,10.0,2.0,4.0,6.0,6.0,2,1988.0,5.0,8.0,7.0,9.0,40.0,23.0,20.0,35.0,0.0,0.0
482.0,2.0,82.47,81.09,81.41,77.77,79.6,74.7,77.73,84.77,1.0,5.0,2.0,10.0,2.0,3.0,#NULL!,1988.0,6.0,8.0,7.0,9.0,40.0,35.0,26.0,10.0,10.0,0.0
483.0,2.0,82.8,88.27,81.56,88.88,84.08,83.6,77.71,81.44,1.0,10.0,2.0,10.0,3.0,2.0,#NULL!,1989.0,4.0,7.0,7.0,9.0,50.0,45.0,40.0,10.0,10.0,0.0
484.0,2.0,78.17,78.49,59.47,81.93,87.15,78.31,88.88,88.45,2.0,30.0,2.0,10.0,1.0,1.0,#NULL!,1990.0,5.0,7.0,3.0,2.0,50.0,20.0,30.0,30.0,10.0,0.0
485.0,2.0,79.66,79.83,74.05,81.45,79.54,77.77,73.4,77.76,1.0,9.0,2.0,8.0,1.0,1.0,#NULL!,1989.0,5.0,6.0,7.0,9.0,60.0,55.0,50.0,10.0,10.0,0.0
486.0,2.0,75.36,87.65,81.56,84.72,87.09,83.6,84.44,85.2,2.0,8.0,2.0,5.0,3.0,2.0,#NULL!,1989.0,6.0,7.0,7.0,9.0,56.0,50.0,45.0,10.0,10.0,0.0
487.0,2.0,83.93,83.24,81.56,85.19,77.54,88.35,82.16,84.77,2.0,12.0,1.0,12.0,4.0,5.0,2,1983.0,6.0,15.0,3.0,1.0,50.0,45.0,46.0,15.0,8.0,0.0
488.0,2.0,72.1,72.09,77.81,70.34,63.58,69.41,71.24,69.98,2.0,34.0,1.0,8.0,3.0,5.0,1,1986.0,6.0,11.0,3.0,2.0,40.0,20.0,15.0,0.0,0.0,0.0
489.0,2.0,85.57,84.38,77.81,77.77,83.79,83.27,86.92,84.42,1.0,8.0,1.0,7.0,5.0,6.0,1,1990.0,6.0,7.0,3.0,7.0,42.0,14.0,26.0,0.0,0.0,0.0
490.0,2.0,80.58,84.5,81.56,88.88,85.85,88.88,84.49,85.54,1.0,12.0,2.0,9.0,2.0,3.0,#NULL!,1989.0,5.0,8.0,7.0,9.0,60.0,50.0,40.0,10.0,10.0,0.0
491.0,2.0,74.25,73.35,70.44,77.77,81.0,80.52,80.05,81.44,2.0,40.0,1.0,11.0,3.0,5.0,1,1980.0,4.0,16.0,4.0,3.0,50.0,35.0,45.0,0.0,0.0,0.0
492.0,2.0,55.58,63.04,66.69,66.66,60.4,63.59,66.67,66.66,1.0,15.0,3.0,10.0,3.0,5.0,1,1985.0,6.0,12.0,4.0,3.0,40.0,25.0,15.0,35.0,11.0,0.0
493.0,2.0,72.41,74.52,70.44,77.77,74.52,72.49,71.24,73.66,1.0,6.0,1.0,7.0,3.0,5.0,1,1990.0,5.0,8.0,4.0,2.0,50.0,45.0,40.0,0.0,0.0,0.0
589.0,2.0,68.0,85.22,74.05,81.03,79.23,72.49,75.43,77.76,2.0,8.0,2.0,4.0,3.0,5.0,1,1992.0,4.0,5.0,2.0,5.0,11.0,14.0,12.0,30.0,0.0,0.0
590.0,2.0,84.86,90.45,85.31,88.88,84.02,83.6,90.98,81.44,2.0,27.0,1.0,5.0,2.0,3.0,#NULL!,1992.0,6.0,6.0,6.0,8.0,15.0,8.0,8.0,0.0,0.0,1.0
591.0,2.0,77.11,76.79,77.81,78.24,75.99,69.74,71.25,78.11,2.0,8.0,3.0,5.0,4.0,4.0,#NULL!,1989.0,5.0,8.0,4.0,6.0,26.0,7.0,23.0,25.0,3.0,0.0
592.0,2.0,79.66,77.8,85.17,81.03,82.78,86.14,82.16,84.77,2.0,35.0,2.0,9.0,6.0,6.0,2,1985.0,6.0,11.0,6.0,2.0,35.0,20.0,15.0,0.0,0.0,0.0
593.0,2.0,87.4,90.94,99.03,95.82,98.2,96.92,93.46,92.98,1.0,29.0,1.0,8.0,3.0,5.0,1,1986.0,8.0,7.0,3.0,3.0,14.0,8.0,11.0,30.0,0.0,0.0
594.0,2.0,82.8,82.22,85.17,78.19,82.3,75.03,77.97,74.44,2.0,33.0,1.0,19.0,6.0,6.0,2,1980.0,6.0,15.0,4.0,6.0,14.0,8.0,5.0,17.0,25.0,0.0
595.0,2.0,40.36,47.71,51.82,52.75,53.71,57.76,55.54,52.22,2.0,31.0,1.0,3.0,3.0,2.0,#NULL!,1988.0,4.0,11.0,5.0,6.0,12.0,8.0,9.0,15.0,0.0,0.0
596.0,2.0,90.95,92.61,81.41,92.14,89.09,88.88,77.77,88.87,1.0,39.0,2.0,6.0,4.0,4.0,#NULL!,1980.0,4.0,15.0,4.0,2.0,20.0,11.0,6.0,26.0,20.0,0.0
597.0,2.0,71.15,66.97,74.05,73.61,66.65,63.92,64.51,55.9,2.0,5.0,2.0,8.0,3.0,5.0,1,1985.0,6.0,10.0,2.0,4.0,30.0,11.0,9.0,30.0,20.0,0.0
598.0,2.0,79.84,77.8,70.44,78.24,68.43,77.77,77.77,73.66,2.0,25.0,2.0,15.0,3.0,5.0,1,1984.0,5.0,14.0,3.0,2.0,50.0,27.0,18.0,20.0,20.0,0.0
599.0,2.0,83.21,78.56,92.67,74.5,83.85,80.85,75.49,74.09,2.0,35.0,1.0,15.0,5.0,6.0,1,1985.0,5.0,13.0,2.0,2.0,28.0,13.0,9.0,20.0,25.0,0.0
600.0,2.0,82.82,85.63,81.56,85.19,85.63,86.14,84.49,85.54,2.0,15.0,2.0,8.0,3.0,5.0,1,1983.0,4.0,14.0,6.0,5.0,17.0,9.0,8.0,30.0,6.0,0.0
601.0,2.0,66.69,82.83,88.92,85.19,88.87,88.88,88.88,88.87,1.0,10.0,1.0,1.0,5.0,6.0,1,1992.0,6.0,4.0,4.0,7.0,23.0,16.0,18.0,25.0,0.0,0.0
602.0,2.0,68.16,74.52,85.17,81.03,82.24,88.88,77.77,78.11,2.0,15.0,3.0,5.0,6.0,6.0,2,1988.0,6.0,8.0,4.0,2.0,20.0,15.0,10.0,20.0,10.0,0.0
603.0,2.0,81.69,79.07,81.56,74.5,66.65,72.49,77.77,74.86,1.0,14.0,2.0,9.0,5.0,6.0,1,1991.0,6.0,7.0,4.0,3.0,10.0,19.0,23.0,17.0,5.0,0.0
604.0,2.0,72.41,72.81,62.94,70.34,79.0,83.39,73.13,76.99,1.0,5.0,2.0,3.0,2.0,3.0,#NULL!,1997.0,5.0,2.0,4.0,8.0,23.0,15.0,12.0,0.0,20.0,0.0
605.0,2.0,42.72,44.45,33.34,47.7,36.4,39.15,44.44,44.43,2.0,11.0,1.0,3.0,3.0,2.0,#NULL!,1995.0,5.0,4.0,3.0,8.0,30.0,15.0,20.0,20.0,15.0,0.0
606.0,2.0,99.04,99.03,99.03,99.98,99.98,99.99,99.99,99.98,2.0,24.0,2.0,6.0,5.0,6.0,1,1992.0,6.0,6.0,3.0,3.0,36.0,22.0,15.0,15.0,20.0,0.0
607.0,2.0,80.38,83.89,66.69,85.19,80.78,83.06,84.44,85.54,1.0,27.0,1.0,8.0,3.0,5.0,1,1982.0,5.0,15.0,6.0,6.0,35.0,19.0,17.0,0.0,25.0,0.0
608.0,2.0,94.63,90.94,92.67,85.61,88.71,83.6,93.27,88.45,1.0,29.0,1.0,2.0,3.0,5.0,1,1991.0,6.0,7.0,1.0,3.0,30.0,10.0,9.0,30.0,20.0,0.0
634.0,2.0,81.69,77.8,81.56,77.77,77.76,80.85,77.77,77.76,2.0,36.0,1.0,11.0,5.0,6.0,1,1984.0,5.0,11.0,6.0,4.0,18.0,13.0,11.0,20.0,5.0,0.0
635.0,2.0,78.79,72.22,81.41,81.93,73.03,77.77,70.86,76.64,2.0,30.0,1.0,5.0,3.0,5.0,1,1990.0,6.0,6.0,5.0,7.0,24.0,12.0,9.0,0.0,35.0,0.0
636.0,2.0,75.96,70.96,81.41,74.08,77.76,75.03,73.34,77.76,2.0,38.0,2.0,12.0,3.0,5.0,1,1982.0,8.0,15.0,5.0,4.0,25.0,15.0,21.0,20.0,5.0,0.0
637.0,2.0,82.78,63.98,59.18,67.55,52.3,55.88,68.82,55.12,2.0,35.0,1.0,15.0,3.0,5.0,1,1985.0,4.0,15.0,4.0,2.0,33.251,29.0,30.0,12.0,12.0,0.0
638.0,2.0,88.92,88.92,85.17,85.61,84.02,83.06,84.31,81.44,1.0,35.0,2.0,10.0,4.0,5.0,2,1985.0,5.0,13.0,4.0,2.0,40.0,25.0,20.0,0.0,25.0,0.0
639.0,2.0,83.34,86.89,74.05,88.88,77.76,88.88,82.21,77.76,2.0,28.0,3.0,6.0,3.0,5.0,1,1990.0,6.0,8.0,6.0,3.0,41.0,25.0,23.0,15.0,0.0,0.0
640.0,2.0,77.81,79.07,77.81,77.77,77.76,77.77,77.77,77.76,2.0,10.0,2.0,6.0,3.0,5.0,1,1995.0,6.0,4.0,4.0,8.0,40.0,20.0,19.0,20.0,0.0,0.0
641.0,2.0,83.52,85.63,85.17,85.61,83.85,83.06,84.31,81.09,1.0,15.0,2.0,12.0,3.0,5.0,1,1984.0,5.0,12.0,6.0,5.0,16.0,8.0,12.0,22.0,10.0,0.0
642.0,2.0,73.39,79.83,74.05,77.77,80.84,71.95,71.1,74.44,1.0,21.0,2.0,15.0,3.0,5.0,1,1984.0,6.0,15.0,4.0,2.0,33.0,29.0,28.0,12.0,12.0,0.0
643.0,2.0,88.92,87.65,85.17,85.19,85.63,86.14,88.88,84.77,2.0,38.0,1.0,15.0,3.0,5.0,1,1982.0,6.0,13.0,5.0,2.0,30.0,16.0,11.0,15.0,33.0,0.0
644.0,2.0,90.77,88.92,92.67,88.88,92.11,91.96,88.88,92.2,2.0,36.0,1.0,12.0,3.0,5.0,1,1984.0,3.0,17.0,5.0,2.0,30.0,15.0,13.0,10.0,33.0,0.0
645.0,2.0,97.47,94.63,99.03,88.88,95.19,94.17,93.27,92.98,2.0,5.0,2.0,5.0,5.0,6.0,1,1990.0,6.0,8.0,4.0,3.0,13.0,5.0,4.0,20.0,25.0,0.0
646.0,2.0,91.74,81.09,81.56,85.19,85.79,83.06,82.16,81.87,2.0,30.0,2.0,8.0,5.0,6.0,1,1985.0,6.0,10.0,4.0,5.0,28.0,8.0,11.0,20.0,20.0,0.0
647.0,2.0,70.38,69.66,70.44,77.77,68.49,68.88,70.92,74.44,2.0,20.0,1.0,5.0,3.0,5.0,1,1990.0,6.0,8.0,5.0,2.0,20.0,10.0,7.0,30.0,20.0,0.0
648.0,2.0,95.05,86.89,96.28,93.03,89.03,99.99,95.42,99.98,2.0,30.0,1.0,8.0,4.0,5.0,2,1985.0,6.0,10.0,4.0,7.0,35.0,15.0,16.0,25.0,0.0,0.0
649.0,2.0,77.81,76.54,74.05,74.5,71.51,75.03,80.12,78.11,1.0,30.0,2.0,10.0,3.0,5.0,1,1984.0,6.0,12.0,5.0,5.0,19.0,12.0,14.0,20.0,5.0,0.0
650.0,2.0,75.24,74.15,74.05,77.77,77.76,80.52,77.77,81.87,2.0,34.0,1.0,10.0,3.0,5.0,1,1986.0,6.0,12.0,6.0,5.0,19.0,13.0,13.0,20.0,5.0,0.0
651.0,2.0,84.5,85.63,74.05,81.93,74.69,77.77,75.68,84.77,2.0,6.0,1.0,6.0,3.0,5.0,1,1990.0,8.0,4.0,3.0,2.0,30.0,11.0,13.0,10.0,25.0,0.0
652.0,2.0,99.04,99.03,99.03,99.98,99.98,99.99,99.99,99.98,2.0,44.0,1.0,18.0,5.0,6.0,1,1976.0,5.0,20.0,4.0,2.0,50.0,10.0,21.0,18.0,25.0,0.0
653.0,2.0,75.24,80.2,66.69,77.77,74.52,78.1,75.62,77.76,1.0,30.0,1.0,10.0,5.0,6.0,1,1984.0,6.0,12.0,5.0,4.0,19.0,15.0,12.0,20.0,5.0,0.0
654.0,2.0,84.32,85.91,81.56,93.03,85.79,83.6,84.49,89.65,2.0,15.0,2.0,8.0,5.0,6.0,1,1988.0,5.0,10.0,4.0,5.0,20.0,13.0,9.0,40.0,10.0,0.0
655.0,2.0,74.13,71.11,74.05,79.08,74.69,68.88,75.68,69.98,1.0,10.0,2.0,10.0,3.0,5.0,1,1987.0,6.0,9.0,4.0,6.0,23.0,7.0,8.0,20.0,20.0,0.0
656.0,2.0,84.26,84.65,81.56,85.19,82.78,80.85,77.77,77.76,1.0,10.0,3.0,8.0,2.0,3.0,#NULL!,1990.0,6.0,8.0,3.0,8.0,24.0,13.0,8.0,25.0,20.0,0.0
657.0,2.0,85.04,84.46,77.81,84.72,88.93,89.21,84.26,81.09,2.0,38.0,2.0,12.0,3.0,5.0,1,1982.0,5.0,16.0,6.0,2.0,29.0,19.0,9.0,30.0,20.0,0.0
658.0,2.0,83.39,80.81,88.92,81.93,77.76,77.77,77.77,77.76,1.0,16.0,2.0,9.0,3.0,5.0,1,1985.0,5.0,11.0,3.0,2.0,50.0,40.0,30.0,20.0,0.0,0.0
748.0,2.0,74.99,77.0,70.44,73.61,69.84,66.34,70.73,73.66,2.0,38.0,1.0,12.0,2.0,3.0,#NULL!,1982.0,4.0,14.0,6.0,2.0,14.0,20.0,20.0,0.0,0.0,0.0
749.0,2.0,78.74,81.09,81.56,77.77,75.82,75.23,73.34,73.66,2.0,30.0,2.0,1.0,5.0,6.0,1,1990.0,6.0,6.0,5.0,7.0,16.0,10.0,10.0,20.0,5.0,0.0
750.0,2.0,74.25,68.51,74.05,77.77,71.45,80.85,80.1,74.09,1.0,10.0,1.0,3.0,2.0,3.0,#NULL!,1988.0,5.0,9.0,4.0,2.0,20.0,10.0,15.0,30.0,10.0,0.0
751.0,2.0,93.34,88.92,92.67,89.77,91.95,91.96,91.16,92.98,2.0,8.0,1.0,5.0,5.0,6.0,1,1986.0,6.0,9.0,4.0,2.0,25.0,10.0,11.0,15.0,25.0,0.0
752.0,2.0,73.21,75.41,74.05,74.5,66.65,66.66,75.48,73.66,2.0,11.0,2.0,6.0,4.0,5.0,2,1988.0,5.0,9.0,6.0,7.0,23.0,9.0,18.0,0.0,0.0,0.0
753.0,2.0,82.29,80.23,74.2,85.61,81.0,69.41,71.24,77.76,1.0,20.0,1.0,15.0,4.0,2.0,#NULL!,1985.0,5.0,15.0,5.0,3.0,11.0,12.0,15.0,50.0,0.0,0.0
754.0,2.0,75.78,71.14,77.81,77.77,80.78,77.77,64.37,74.09,1.0,10.0,2.0,10.0,5.0,6.0,1,1988.0,6.0,10.0,4.0,5.0,23.0,15.0,9.0,18.0,28.0,0.0
755.0,2.0,77.81,79.07,66.69,77.77,71.67,77.77,82.35,81.09,2.0,8.0,2.0,5.0,4.0,5.0,2,1987.0,6.0,10.0,5.0,7.0,23.0,9.0,20.0,0.0,0.0,0.0
756.0,2.0,88.18,96.34,96.28,96.72,96.9,99.99,97.7,99.98,1.0,30.0,2.0,2.0,3.0,5.0,1,1989.0,8.0,5.0,2.0,5.0,25.0,14.0,12.0,20.0,0.0,0.0
757.0,2.0,83.93,86.49,77.81,81.45,82.61,83.06,84.31,77.76,2.0,30.0,1.0,20.0,2.0,3.0,#NULL!,1964.0,5.0,32.0,4.0,9.0,30.0,20.0,10.0,50.0,6.0,0.0
758.0,2.0,77.85,80.88,70.44,74.03,74.69,78.1,84.49,77.34,2.0,20.0,1.0,7.0,5.0,6.0,1,1989.0,8.0,5.0,6.0,2.0,32.0,12.0,9.0,18.0,40.0,0.0
759.0,2.0,87.22,79.43,70.44,88.88,82.94,80.52,75.48,77.34,2.0,32.0,2.0,6.0,5.0,6.0,1,1988.0,6.0,11.0,4.0,2.0,32.0,18.0,20.0,0.0,0.0,0.0
760.0,2.0,88.92,88.92,88.92,88.88,88.87,88.88,88.88,88.87,1.0,28.0,2.0,5.0,3.0,5.0,1,1984.0,5.0,12.0,5.0,6.0,38.0,24.0,18.0,0.0,20.0,0.0
761.0,2.0,82.98,77.8,77.81,77.77,90.4,83.92,82.33,84.42,2.0,15.0,1.0,10.0,3.0,5.0,1,1985.0,6.0,9.0,4.0,1.0,40.0,25.0,15.0,40.0,0.0,0.0
