品牌类型,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,购买意愿
2,-0.619858682243921,-0.4968672239335026,-0.3186007235580343,-0.5494986580700986,-0.4178661471364702,-0.4231507163902394,-0.4493762715565543,-0.38735564804040845,2,20,2,8,4,6,1,35,6,9,4,2,35,25,28,20,0,0
2,0.2308200197957424,0.2549565954407091,0.1706492153211284,-0.034842998724108516,0.648231035787069,0.36367801670174693,1.0568572042698139,0.6352865070787118,2,33,1,2,4,5,2,34,6,10,3,4,35,23,30,20,0,0
2,-0.619858682243921,-0.4968672239335026,-0.3186007235580343,0.5480938566910395,0.4055472876179018,0.3207489225002888,0.7617466435220616,1.6209820160855068,1,18,2,10,3,5,1,31,5,8,3,4,35,30,30,25,8,0
2,-0.26115944439458183,-0.12140961488819878,0.1706492153211284,-0.1054421033628693,-0.020682693672653078,-0.030192085131847658,0.7552842259155411,-0.38735564804040845,2,37,2,8,4,5,2,38,5,13,7,9,30,20,14,0,0,0
2,-0.7694559073448807,-1.039794993715142,0.1706492153211284,-0.8797992636823623,-0.26454830615358965,0.293619392367359,-0.9151265486361858,-0.4349420947773439,2,20,4,5,3,5,1,41,7,15,9,11,30,20,26,0,0,0
2,-0.06306741899037094,-0.20056694773777428,0.6175404083660231,-0.1054421033628693,-0.05662404936770147,-0.0800805783762141,-0.443709988071439,-0.3475159015975766,1,20,4,3,3,5,1,41,4,15,9,11,30,25,10,0,0,1
2,-0.5999903060728108,-0.0998183379507805,0.6175404083660231,-0.1054421033628693,0.01140963216964081,-0.15396661915365983,-0.16668737572880424,0.055994772028217676,1,20,1,3,4,5,2,46,6,20,9,11,30,25,20,0,0,0
2,-1.6555663110527308,-2.0788266072344883,-2.35268068850606,-2.3717793596005565,-1.533170144378847,-2.2124812016382474,-2.3167451792113556,-1.406386887895358,2,20,2,5,5,6,1,41,5,16,1,5,31,16,13,30,0,0
2,0.11817162460061524,0.42894607901431997,0.6175404083660231,-0.034842998724108516,-0.7401012839659745,0.293619392367359,-0.4493762715565543,-0.38735564804040845,2,20,1,6,3,5,1,31,5,7,6,4,40,23,30,20,10,0
2,0.720376551111678,0.7530537543185141,0.6175404083660231,0.9092375819756222,1.0799211920263705,0.6898493324237485,0.7552842259155411,0.5381878526489082,2,12,2,8,3,5,1,32,5,6,7,9,60,50,40,10,10,1
2,-2.0399821441544375,-1.8700342876185407,-1.6954880368258822,-2.042147803522204,-1.8029188769200168,-2.1953335798254874,-1.6586915396116313,-2.307785571229839,2,35,1,3,3,5,1,37,5,13,3,5,40,23,13,20,25,0
2,-1.2212080264637657,-0.9359296396793272,-1.2622887096078206,-1.2086322538550505,-1.1826739090975367,-1.202360733853735,-1.4887628781088462,-0.38735564804040845,2,37,2,3,3,5,1,39,5,14,4,4,13,7,4,25,0,0
2,-1.6192202790149024,-0.43082715405565863,-1.4982720979451172,-0.9195952681248079,-1.0622658521946096,-1.2469766607344905,-0.45076365776046645,-0.7285649740127715,2,27,1,8,3,5,1,29,6,4,4,7,15,7,9,40,7,0
2,-0.26115944439458183,-0.07985232603404516,0.1706492153211284,-0.5494986580700986,-0.030762143900483416,-0.7490216381245852,-0.16668737572880424,0.16515566747931304,1,10,5,6,3,5,1,31,5,7,4,5,20,15,10,35,0,0
2,-0.28386843777912024,-0.020821862497261884,0.6175404083660231,-0.6001753080655631,0.4353465973656377,0.36367801670174693,0.470131983493847,0.6352865070787118,2,33,2,3,4,6,1,34,5,10,5,8,15,6,9,23,5,0
2,0.917028899728997,0.8897958118347337,0.6353083276241512,0.48657986537656195,0.820414304827406,0.6898493324237485,-0.1895415493904355,1.0519892638512596,2,29,1,5,3,5,1,30,5,6,5,4,15,8,8,0,0,1
2,-0.6966158266158846,-0.7152751362442553,-1.2622887096078206,-0.5494986580700986,-1.0358896902382067,-0.7490216381245852,-0.9092521428901484,-0.38735564804040845,2,31,2,6,5,6,1,32,5,9,2,7,22,12,18,15,0,0
2,0.3807451328974717,-0.12681816165287504,0.1518681909006228,-1.2480145192280996,0.4353465973656377,-0.0800805783762141,0.18538300452512335,-0.4349420947773439,1,20,2,13,3,5,1,34,5,13,4,7,25,20,10,35,6,0
2,0.003360735275667682,-0.643262127975656,-0.9903238624538063,-1.5346317495636312,-0.470842388183507,-0.0800805783762141,-0.7041997298949004,-0.4349420947773439,2,25,1,20,5,6,1,39,5,20,3,2,25,8,10,40,12,0
2,-0.11460658639400857,1.7067836182738496,0.6175404083660231,1.957525056298833,-0.4178661471364702,-0.0800805783762141,0.7472374632004681,1.0519892638512596,2,5,2,8,5,6,1,36,5,13,4,7,27,11,9,20,25,0
2,2.400756473074488,2.4983675839854143,2.4468499732569744,2.418030372779028,2.688602425786395,2.533463993425709,2.6097534782861587,2.514177305661103,2,12,1,13,3,5,1,41,6,17,3,2,26,13,12,25,0,0
2,-0.10840847128703293,0.2891572183914,0.1706492153211284,-0.034842998724108516,0.6778832706077916,0.36367801670174693,0.15956793431644947,0.6352865070787118,1,10,2,8,3,5,1,33,5,9,7,9,66,60,50,10,10,0
2,-1.2106766678662513,-1.7118661121199288,-1.2622887096078206,-1.5346317495636312,-0.9014612676836197,-0.7490216381245852,-1.4887628781088462,-1.406386887895358,2,9,1,20,5,6,2,42,6,20,7,9,60,40,50,20,10,0
2,-0.4709061483922001,0.4789190583467135,-0.6753743115214907,-0.09810853355550404,-0.6582312114278723,1.3696644114595302,0.476644313579755,1.0960081800662114,2,8,4,5,4,5,2,41,7,18,9,11,50,15,40,0,0,0
2,0.3807451328974717,1.504483320936853,1.083070828674641,0.4315704333196321,0.26938992405798756,2.104537191050802,0.15785111768325918,-0.2978229492348715,1,22,1,1,6,6,2,38,4,13,5,2,11,7,9,17,8,0
2,0.2731248058882241,0.7032913721501134,0.6175404083660231,-0.1054421033628693,0.4135492598366179,-0.0800805783762141,0.16484187615592003,0.5381878526489082,1,13,2,10,3,5,1,36,6,13,5,4,12,8,10,21,15,0
2,0.9718790659170886,0.582105845365323,0.1518681909006228,-0.1054421033628693,0.842239486739839,0.43299063243096375,1.0391751480339326,1.0080500924892728,2,30,2,8,3,5,1,31,5,6,6,7,18,10,9,0,14,0
2,-0.7151889219234717,-0.20561328879932642,-0.9903238624538063,-0.5494986580700986,-0.7560600358675184,-1.202360733853735,-1.321791236314575,0.16515566747931304,2,40,1,15,3,5,1,41,5,15,6,2,30,20,15,0,0,0
2,0.003360735275667682,0.42894607901431997,-0.3186007235580343,-0.034842998724108516,-0.4178661471364702,0.36367801670174693,-0.471669893886933,-0.38735564804040845,2,34,1,1,3,5,1,36,6,10,4,3,24,9,17,0,0,0
2,-0.0005375430611280901,0.7530537543185141,-0.688466669679603,0.48657986537656195,0.842239486739839,0.293619392367359,-0.7003464824097668,0.16515566747931304,2,35,2,3,3,5,1,37,6,15,7,9,38,10,15,0,0,0
2,-1.4289550790242282,-1.7303291118731723,-0.688466669679603,-1.282583449591035,-1.0166056707663016,-0.7161294685346957,-1.4925306172535255,-1.0435994203904144,1,10,2,11,3,5,1,36,5,11,5,5,14,8,10,24,14,0
2,-1.5523181486153816,-1.8688974049707303,-1.8796374295685645,-2.018043670228032,-2.1969848969877654,-1.4078066325204135,-1.4887628781088462,-1.9113759887685406,2,35,2,10,3,5,1,36,4,13,3,2,16,10,10,0,0,0
2,-0.5200172683579464,-0.4968672239335026,-0.3186007235580343,-0.5494986580700986,-0.4178661471364702,-0.4231507163902394,-0.7003464824097668,-0.7360777812884199,2,38,1,13,3,5,1,39,6,14,6,6,17,11,10,25,5,0
2,0.2308200197957424,0.582105845365323,0.1706492153211284,0.3694538799191157,0.19619742389172998,-0.0800805783762141,0.470131983493847,0.6789547296120033,1,12,2,10,3,5,1,36,5,11,5,5,15,11,9,12,12,0
2,-0.11460658639400857,0.11413840312523621,1.083070828674641,0.48657986537656195,0.4433313315579785,-0.0800805783762141,0.470131983493847,0.16515566747931304,2,29,2,2,5,6,1,30,5,7,5,8,16,5,7,30,10,0
2,-1.301084080428154,-1.5039157422295093,-1.2622887096078206,-1.5346317495636312,-1.4105529518916156,-1.4490104582323744,-1.4887628781088462,-0.7360777812884199,2,31,2,5,4,5,2,33,5,6,7,9,15,10,12,0,0,0
2,-1.3581925447276464,-0.9359296396793272,-1.4982720979451172,-0.5494986580700986,-0.4178661471364702,-0.4231507163902394,-0.4493762715565543,-0.38735564804040845,1,8,2,5,5,6,1,31,5,9,4,2,25,10,15,20,5,0
2,-1.9823654967338205,-0.45769923845329646,-1.4897659619694148,-0.09810853355550404,0.4135492598366179,0.36367801670174693,0.15956793431644947,0.5915773812912231,1,10,2,5,5,6,1,31,5,7,4,2,20,10,15,10,5,0
2,-1.1328601031919403,-0.5651414251989628,-1.4982720979451172,-1.1730317222058084,-0.7401012839659745,-0.7161294685346957,-0.4268594596023513,0.055994772028217676,2,20,2,7,4,6,1,37,6,11,6,2,10,7,8,30,5,0
2,0.8659631924702887,1.6538119539367664,0.6175404083660231,1.3929535270229114,1.2566571875634858,1.0408594156320126,1.6754759038026956,2.0603501357778615,1,8,2,4,5,6,1,30,6,5,4,4,22,16,16,15,5,0
2,0.17331542770095087,0.37357460130684134,0.1706492153211284,0.4315704333196321,-0.020682693672653078,-0.030192085131847658,0.470131983493847,0.055994772028217676,1,13,2,12,3,5,1,37,6,14,5,4,14,11,9,21,18,0
2,-0.49985451301213274,-0.4968672239335026,0.1706492153211284,0.3694538799191157,0.238850259924798,-0.0800805783762141,0.15785111768325918,0.10653735692238767,1,13,2,12,3,5,1,38,6,13,5,5,13,9,10,19,14,0
2,0.720376551111678,0.37357460130684134,0.1518681909006228,0.9092375819756222,0.648231035787069,0.36367801670174693,0.476644313579755,-0.016807578721608665,2,30,4,13,4,6,1,48,4,23,3,4,13,10,10,10,6,0
2,0.32904546268766144,0.4106474055454794,0.6175404083660231,0.04040665434087808,0.4135492598366179,-0.0800805783762141,0.476644313579755,0.10653735692238767,1,12,2,11,3,5,1,36,6,11,3,7,13,9,9,11,6,0
2,0.09133228916967828,-0.3929787055675348,-0.688466669679603,-0.034842998724108516,0.4353465973656377,0.293619392367359,-0.7003464824097668,0.10653735692238767,2,5,2,2,3,5,1,39,4,17,4,7,45,17,14,30,20,0
2,-1.099508762278346,-1.2489453820500334,-0.9903238624538063,-0.5494986580700986,-1.3199188212296211,-0.7161294685346957,-1.4925306172535255,-1.0739390381075582,2,34,3,3,3,5,1,35,4,12,4,4,15,10,10,30,0,0
2,0.003360735275667682,0.5042915236623433,0.6175404083660231,0.48657986537656195,0.01140963216964081,0.6479476927927067,0.7488221409760665,-0.8109094865511539,1,15,1,7,3,5,1,33,6,8,3,7,18,9,9,20,10,0
2,0.2731248058882241,0.3451564607598001,-0.3186007235580343,0.9092375819756222,0.238850259924798,0.6898493324237485,0.7536994736909989,0.6352865070787118,2,30,3,7,3,5,1,31,6,8,5,4,25,15,21,15,0,0
2,-0.49985451301213274,-0.4968672239335026,-0.3186007235580343,-0.16316159656698914,-0.020682693672653078,-0.030192085131847658,-0.4493762715565543,-0.38735564804040845,2,41,1,15,3,5,1,42,6,17,5,1,21,16,17,12,11,0
2,-0.8772129272191797,-1.11909254842696,-0.688466669679603,-0.5494986580700986,-1.2795380229949247,-1.2298587432374497,-0.1911422533009338,-0.38735564804040845,2,33,1,7,3,5,1,34,6,10,2,6,21,15,18,20,0,0
2,-1.1941294053751519,-1.2489453820500334,-1.2524875936350048,-0.9195952681248079,-1.6179885513546395,-1.2298587432374497,-1.4840628116415675,-1.3467759327794033,2,33,3,5,3,5,1,36,6,10,4,9,20,16,16,20,0,0
2,0.32532206794081103,0.582105845365323,0.1706492153211284,0.48657986537656195,-0.2441667887728055,0.36367801670174693,-0.16668737572880424,0.10653735692238767,2,35,4,10,5,6,1,36,5,13,3,3,20,15,10,20,20,0
2,-0.946546288230773,-1.1541178365504436,-1.2622887096078206,-1.5346317495636312,-1.2795380229949247,-0.7161294685346957,-1.4887628781088462,-0.38735564804040845,2,37,2,4,3,5,1,39,6,14,4,5,25,12,11,0,25,0
2,-0.70115359310521,-0.3385024720921366,-1.2622887096078206,-1.5690587209107036,-1.1695057985269028,0.293619392367359,-0.6851856795615238,-0.7360777812884199,2,30,2,10,3,5,1,31,6,7,4,3,20,13,8,0,30,0
2,-0.8074870369569879,-1.2028666156986811,0.6175404083660231,-0.034842998724108516,-0.5862582150880918,-1.9606079677856527,-1.125772726895367,-0.8109094865511539,2,28,1,8,3,5,1,29,4,5,7,9,30,15,20,19,6,0
2,-0.4161967834410065,-0.17265895046823604,1.083070828674641,-0.1054421033628693,0.01140963216964081,-0.7161294685346957,-0.443709988071439,0.055994772028217676,2,40,2,16,3,5,1,41,6,17,5,1,36,33,32,12,9,0
2,0.2308200197957424,1.1898064102188861,-0.688466669679603,0.9092375819756222,2.147514728298704,0.6898493324237485,0.7712366064915557,0.5915773812912231,2,10,4,2,4,5,2,51,6,27,9,11,30,25,26,10,0,0
2,0.07218522470537096,0.582105845365323,1.083070828674641,0.3694538799191157,0.26938992405798756,0.6898493324237485,0.15956793431644947,0.6352865070787118,2,8,4,2,3,5,1,36,4,15,9,11,30,25,26,12,0,0
2,-2.3994119871932886,-1.3505096063068012,-0.9903238624538063,-0.9635696781561685,-0.9069249416399728,-0.9606514105469501,-0.9151265486361858,-0.8109094865511539,1,15,1,10,5,6,1,31,5,7,4,2,34,20,29,17,6,0
2,0.8418716955143285,0.16803060144436907,0.6175404083660231,-0.034842998724108516,0.6778832706077916,0.6898493324237485,-0.1650554435764896,0.055994772028217676,2,5,2,3,5,6,1,37,5,12,6,2,40,20,20,30,5,0
2,-0.9689169045940762,-1.419761170255086,-0.688466669679603,-0.8797992636823623,-0.7401012839659745,-0.4231507163902394,-1.803577139262024,-0.8109094865511539,2,20,1,10,3,5,1,36,4,13,5,4,10,5,4,20,20,0
2,0.09133228916967828,-1.1541178365504436,0.1518681909006228,-0.1054421033628693,-1.5011886950096334,-0.7490216381245852,0.15785111768325918,0.5915773812912231,2,35,2,10,5,6,1,37,5,12,4,2,10,5,4,25,0,0
2,0.2731248058882241,-0.6998707470810488,-0.688466669679603,0.48657986537656195,-1.6141518575574476,1.0143904207089585,0.45244285252627375,-0.4349420947773439,2,35,2,10,3,5,1,37,5,10,4,5,12,7,3,20,25,0
2,1.085060903687276,-0.4088791647072131,-0.688466669679603,0.9640383459977145,-1.1395031201711756,1.0830787419435526,0.45244285252627375,0.04436227379718099,2,42,2,11,3,5,1,44,5,21,3,4,10,6,4,0,30,0
2,-0.26115944439458183,-1.0943017224957627,-0.3186007235580343,-0.4506333030225604,-0.4363625849858229,-0.7490216381245852,-0.4493762715565543,-0.7360777812884199,2,6,1,6,3,5,1,31,5,6,1,8,20,10,9,30,13,0
2,-1.0471033771852314,-1.7118661121199288,-0.688466669679603,-0.924435369560665,-1.6179885513546395,-1.4237791752526558,-1.3067569879453984,-1.9113759887685406,2,36,5,5,4,5,2,38,3,13,2,4,30,14,26,0,0,0
2,-0.49985451301213274,-0.4968672239335026,0.6175404083660231,-0.9195952681248079,-0.7401012839659745,-0.6952691625493295,-0.4493762715565543,-0.7360777812884199,1,20,2,8,5,6,1,35,5,13,4,6,13,7,5,10,25,0
2,-0.9162519662724969,-0.9359296396793272,0.1518681909006228,-0.5494986580700986,-0.2846685594990973,-0.7490216381245852,-0.7192506839096365,-0.2978229492348715,2,15,2,8,5,6,1,36,5,12,4,4,15,9,5,10,25,0
2,0.47678627492267905,0.8564075200451098,0.6175404083660231,0.4315704333196321,0.4353465973656377,0.36367801670174693,-0.4493762715565543,0.16515566747931304,2,30,2,8,5,6,1,31,4,8,3,5,25,15,9,40,10,0
2,-2.551963090857972,-2.2810263150462275,-2.020424312804474,-2.7963804078375287,-2.51852825885313,-2.663357790027407,-2.949104315184142,-2.7328194916816244,1,30,2,10,3,5,1,41,5,16,4,7,10,5,4,20,20,0
2,-1.1909832902336732,-1.4831211810146712,-2.0257535206971173,-1.9659177013095217,-2.1926112731096863,-1.4490104582323744,-1.7924630869629057,-1.6706509530475848,2,10,3,1,4,6,1,39,5,14,4,4,16,7,7,30,0,0
2,-0.619858682243921,-0.4968672239335026,-0.3186007235580343,-0.5494986580700986,-0.4178661471364702,-0.4231507163902394,-0.4493762715565543,-0.38735564804040845,1,10,1,8,3,5,1,37,4,12,7,9,18,12,9,20,10,0
2,1.085060903687276,-1.0432062025337185,0.1518681909006228,0.48657986537656195,-1.6141518575574476,-0.7161294685346957,0.18538300452512335,-0.8511540657094318,2,35,1,11,5,6,1,37,5,12,4,5,10,6,6,0,20,0
2,0.32904546268766144,-0.7415330493049863,-0.3186007235580343,0.48657986537656195,-1.5011886950096334,-0.385558915886135,0.1665522977560511,-0.7774510701796434,2,35,2,10,3,5,1,37,5,11,4,5,10,5,4,0,30,0
2,-0.5200172683579464,-0.5960384082662172,-0.9903238624538063,-0.5494986580700986,-0.7560600358675184,-1.202360733853735,-0.18299413062090084,-0.8109094865511539,2,40,2,10,3,5,1,41,4,15,6,2,30,25,25,0,0,0
2,1.0129930524769823,-0.6355138318055362,1.083070828674641,0.9640383459977145,-1.2795380229949247,-0.10931731730626552,-0.471669893886933,-0.8511540657094318,2,35,2,10,3,5,1,37,5,12,4,5,12,5,4,20,20,0
2,-0.1676066313300639,-1.1009970573933248,0.6175404083660231,-1.0021321402205978,-0.5599956480913213,-0.46011306148393705,-0.9325695780380615,-0.47322071482968486,2,27,1,14,5,6,1,39,6,13,3,6,14,5,4,20,25,0
2,2.028957853032915,2.2643212514151356,1.5673069900147165,1.3929535270229114,0.238850259924798,1.77645225476378,1.9494567702942296,1.5205077640420497,2,12,1,10,3,5,1,34,6,8,3,2,14,5,6,0,35,0
2,-0.9689169045940762,-1.2153473912569372,-0.3186007235580343,-0.5494986580700986,-1.1826739090975367,-0.4231507163902394,-0.9151265486361858,-1.1104771262890014,2,15,2,6,3,5,1,41,5,16,4,2,30,24,10,0,0,0
2,-0.8772129272191797,-0.752831219059853,-0.3186007235580343,-1.5346317495636312,-1.177854781914165,-0.9606514105469501,-1.4896874076417217,-1.3467759327794033,1,5,1,5,3,5,1,31,6,7,4,3,20,15,12,0,0,0
2,2.400756473074488,2.4983675839854143,2.4468499732569744,2.418030372779028,2.688602425786395,2.533463993425709,2.6097534782861587,2.514177305661103,1,10,1,11,3,5,1,40,5,16,3,2,25,9,11,0,30,0
2,-1.0343529438274681,-0.5368204071870539,-1.6954880368258822,-0.9635696781561685,-0.9069249416399728,-0.9606514105469501,-0.45076365776046645,0.055994772028217676,2,32,2,18,5,6,1,43,6,19,3,6,35,15,14,16,20,0
2,-1.1941294053751519,-1.3505096063068012,-0.688466669679603,-1.2086322538550505,-1.3987922614087043,-0.9606514105469501,-0.9278836653468259,-1.9113759887685406,1,10,2,5,3,5,1,31,6,6,4,4,30,15,26,20,0,0
2,-1.3439229514691433,-0.6355138318055362,-0.688466669679603,-0.5494986580700986,-0.4178661471364702,-0.4231507163902394,-0.471669893886933,-0.38735564804040845,1,20,2,10,3,5,2,52,4,30,4,6,30,20,26,0,0,0
2,-1.301084080428154,-1.6363667745255952,-1.0015684094710045,-1.2480145192280996,-1.8120328628439204,-1.612394104158258,-2.078536885998466,-2.1442526869659764,1,18,1,6,5,6,1,31,4,6,4,2,30,20,15,0,0,0
2,-2.173707864872137,-1.6738312941039053,-1.7030217367850986,-1.282583449591035,-1.4105529518916156,-1.8217162615085567,-2.2056642439420266,-1.6706509530475848,1,6,1,3,3,5,1,33,5,8,3,7,30,12,7,60,0,0
2,-2.378192335534339,-2.032673524383435,-2.155514895468794,-1.761564463935828,-1.6377141735558887,-2.1953335798254874,-1.3227809000861097,-0.770054118063202,2,20,2,6,3,5,1,32,5,6,3,4,13,11,10,20,0,0
2,-0.9985846925810131,-1.0432062025337185,-0.9903238624538063,-0.5494986580700986,-0.7560600358675184,-0.7161294685346957,-0.680041704037726,-1.1400726937590475,2,26,2,5,3,5,1,29,5,4,6,8,28,20,15,30,10,0
2,0.3807451328974717,-0.6051417251305437,0.1706492153211284,-0.9195952681248079,0.238850259924798,-0.6616971756946021,0.18538300452512335,0.10653735692238767,2,31,1,16,6,6,2,40,4,18,2,6,21,8,8,20,20,0
2,0.008884582409823727,0.8564075200451098,0.1706492153211284,0.4315704333196321,0.2470675027673354,0.6898493324237485,0.7552842259155411,0.5381878526489082,2,32,1,3,4,5,2,33,6,9,5,2,37,25,30,30,0,0
2,0.2308200197957424,0.2549565954407091,0.1706492153211284,0.4315704333196321,0.648231035787069,1.0408594156320126,0.470131983493847,1.0519892638512596,2,11,2,8,3,5,1,36,6,11,7,9,65,50,40,10,10,0
2,-0.946546288230773,-1.545443795455239,-1.0015684094710045,-0.034842998724108516,-1.177854781914165,-1.8217162615085567,-0.1911422533009338,-0.7360777812884199,2,10,1,2,3,5,1,40,5,15,2,5,10,4,4,20,25,0
2,-0.6390216192138122,-0.9199741984226756,-1.4982720979451172,-0.5494986580700986,-0.7560600358675184,-0.7161294685346957,-0.9278836653468259,-0.47322071482968486,2,5,1,2,4,5,2,29,5,8,4,2,15,7,9,50,0,0
2,-0.7151889219234717,-0.4968672239335026,-0.688466669679603,-0.5494986580700986,-0.7401012839659745,-1.2298587432374497,-0.9104100537654206,-0.7360777812884199,2,28,1,6,3,5,1,29,6,4,6,2,30,25,15,30,15,0
2,-0.21556671423565157,-1.347528308626182,-1.710341776112011,-0.5494986580700986,-0.7342211674669185,-0.4231507163902394,0.1665522977560511,-0.38735564804040845,1,10,1,3,3,5,1,35,5,10,8,10,35,15,25,0,0,0
2,-0.9985846925810131,-0.8420003081529989,-0.9903238624538063,-0.5494986580700986,-0.7560600358675184,-0.9606514105469501,-0.9104100537654206,-0.8109094865511539,1,8,1,7,3,5,1,36,5,10,4,2,50,45,40,0,0,0
2,1.3862955813973836,0.9247297240204132,0.6175404083660231,0.48657986537656195,0.648231035787069,1.3966161035408742,0.45244285252627375,0.5381878526489082,1,38,1,10,3,5,1,39,5,15,5,7,19,9,7,20,20,0
2,-0.1399840250101999,0.08584954700325761,0.1706492153211284,-0.5494986580700986,0.01140963216964081,-0.0800805783762141,-0.4493762715565543,-0.7360777812884199,2,30,1,10,4,5,2,31,6,6,6,9,30,25,10,35,12,0
2,-0.1399840250101999,0.7530537543185141,-0.688466669679603,-0.5494986580700986,-0.6095753301505424,-0.4231507163902394,-0.6990932812091183,-0.7360777812884199,2,30,3,3,3,5,1,32,5,7,7,9,20,6,10,0,0,0
2,0.9887490346580952,1.0288962799716455,1.083070828674641,0.31366472274353047,1.5021337132326784,1.0408594156320126,1.0568572042698139,1.5756289621917652,2,40,1,20,5,6,1,42,5,20,6,4,37,14,14,20,20,0
2,2.249276720252632,2.4983675839854143,2.4468499732569744,2.418030372779028,2.193697394851712,2.149710882626713,2.3026157080939518,1.956764750155388,2,32,1,5,6,6,2,33,4,10,3,4,46,29,22,0,20,0
2,-1.6290854727288173,-1.5941001415290728,-1.4982720979451172,-0.9195952681248079,-1.972161924827037,-1.8217162615085567,-1.125772726895367,-1.6993864165618908,1,5,1,5,3,5,1,31,4,6,4,7,30,25,15,0,0,0
2,0.9887490346580952,1.0288962799716455,1.083070828674641,0.9092375819756222,1.0799211920263705,1.0408594156320126,1.0568572042698139,1.0519892638512596,2,38,1,14,3,5,1,39,4,15,5,2,27,13,13,0,20,0
2,-1.1941294053751519,-0.9359296396793272,-0.9903238624538063,-0.8797992636823623,-1.076103465410404,-1.2298587432374497,-1.109551515654888,-0.7360777812884199,1,6,1,6,5,6,1,31,6,7,4,1,30,25,20,0,0,0
2,-0.28386843777912024,-0.3487752700394275,0.1706492153211284,-0.16316159656698914,0.648231035787069,0.293619392367359,0.1665522977560511,-0.38735564804040845,2,13,1,6,3,5,1,33,6,6,3,8,30,25,16,28,5,0
2,-0.7151889219234717,-1.6271845778836458,-0.688466669679603,-1.2086322538550505,-0.7502211033108627,0.6898493324237485,0.16484187615592003,-0.2978229492348715,2,34,1,16,5,6,1,42,6,18,2,6,34,13,13,18,20,0
2,1.9823880618624812,2.0031037554777478,1.5673069900147165,1.957525056298833,1.932138397058932,2.149710882626713,1.6754759038026956,1.956764750155388,2,32,1,7,6,6,2,33,6,10,3,4,38,15,21,20,0,1
2,-0.896016718238487,-1.0432062025337185,-0.9903238624538063,-0.9635696781561685,-0.6095753301505424,-0.7161294685346957,-1.109551515654888,-0.7360777812884199,1,10,2,15,3,5,1,41,6,15,4,1,50,45,46,0,0,0
2,-0.8252554438431942,-1.1541178365504436,-0.3186007235580343,-0.5494986580700986,-1.164656618538453,-1.6502397975493153,-1.5027247846852347,-0.8109094865511539,1,30,1,10,5,6,1,41,5,18,4,6,17,11,4,20,0,0
2,-0.21198944057583957,-0.4968672239335026,0.1706492153211284,-0.16316159656698914,0.01140963216964081,-0.4231507163902394,0.470131983493847,0.16515566747931304,2,29,1,3,5,6,1,31,5,6,4,5,25,16,7,25,25,0
2,0.47678627492267905,0.4492388613213756,0.6175404083660231,-0.034842998724108516,0.2470675027673354,0.36367801670174693,0.476644313579755,0.5381878526489082,2,34,1,8,3,5,1,35,5,12,4,5,28,16,18,20,0,0
2,-0.5591296308211996,0.7530537543185141,-0.688466669679603,-0.034842998724108516,-1.177854781914165,-0.7490216381245852,-0.19274104315115254,-0.6940496394506742,1,6,2,1,3,5,1,33,6,8,2,4,28,15,19,20,0,0
2,-1.301084080428154,-1.1541178365504436,-2.0257535206971173,-2.018043670228032,-0.6095753301505424,-1.2298587432374497,-1.4887628781088462,-1.406386887895358,2,37,1,18,3,5,1,39,6,15,4,2,30,20,10,40,15,0
2,0.003360735275667682,-1.362190719955201,-0.9903238624538063,-0.49773321286704997,0.4135492598366179,-0.48301671870831864,0.476644313579755,-0.8109094865511539,2,20,1,10,3,5,1,36,6,11,1,4,12,5,9,30,15,0
2,-1.0125635521610685,0.11413840312523621,0.1706492153211284,0.4315704333196321,0.4135492598366179,0.36367801670174693,0.7792851841836341,-0.38735564804040845,2,10,1,5,3,5,1,28,5,4,6,5,30,25,15,30,0,0
2,0.9887490346580952,1.0288962799716455,0.1706492153211284,0.48657986537656195,0.6699257405414876,0.6898493324237485,0.45244285252627375,0.5381878526489082,2,37,1,10,3,5,1,37,4,15,5,6,24,12,5,30,25,0
2,-0.03359087853350075,-0.25361606892486604,-0.3186007235580343,0.4315704333196321,-0.4431025014718568,-0.7161294685346957,-0.1911422533009338,-0.8109094865511539,2,31,1,10,4,5,2,33,6,9,4,7,25,10,14,20,0,0
2,-0.46341160274423365,0.09391320897593575,0.6175404083660231,-1.1324671846400243,-0.4363625849858229,-0.0800805783762141,-0.7015990801667852,0.6352865070787118,2,25,2,8,3,5,1,36,6,13,6,4,30,28,17,10,0,0
2,-0.9281182970174423,0.17852539191914957,0.1706492153211284,0.4315704333196321,-0.26454830615358965,-0.4231507163902394,-0.4564122365796112,0.16515566747931304,2,12,1,8,3,5,1,29,6,5,3,2,30,20,10,40,0,0
2,-0.8225689248171103,-0.5422896185597645,-0.3186007235580343,0.4315704333196321,-0.10205076977331716,-0.7490216381245852,0.1665522977560511,0.21184660515215364,2,13,1,10,5,6,1,30,6,5,6,2,35,25,13,40,5,0
2,-1.2700109074741808,-1.3505096063068012,-0.688466669679603,-1.5346317495636312,-1.3944616379648507,-1.2298587432374497,-1.125772726895367,-1.0739390381075582,2,32,2,7,5,6,1,34,5,7,6,5,23,8,11,0,25,0
2,0.8659631924702887,1.0288962799716455,0.6175404083660231,1.4561164812776477,1.5251173517655796,1.732469529994619,1.0568572042698139,1.4754499744475196,1,32,1,9,3,5,1,33,7,7,4,6,17,10,5,0,40,0
