目标客户编号,品牌类型,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,购买意愿
1331,2,0.6019098790489938,0.842921260245631,0.9022506809257992,0.7535158022137463,0.3787017432356712,0.5614790908060036,0.7018312162278054,-0.10773144900326735,1,13,2,12,3,5,1.0,39,5,16,3,4,12.0,7,9,21,8,0
1332,2,-0.3530923042319658,-0.5691344397828214,0.13970342250042317,-1.5871680375235484,-0.3743542459422936,-0.9049274103724998,0.21375452846671794,-1.196951499592048,2,30,1,10,3,5,1.0,31,6,8,4,3,22.0,7,8,20,20,0
1333,2,-0.6488493374135911,0.28613348240911335,0.13970342250042317,-0.5621208054802014,-0.6757939265587742,-0.699268852162473,-0.10087008056694087,0.44479818103454044,2,35,1,4,3,5,1.0,39,5,14,4,2,18.0,5,13,15,10,0
1334,2,1.6001830814460447,1.625597001045048,1.281258685178796,1.1155591414704282,1.609936714618608,1.4742790025231733,1.678206293509408,0.44479818103454044,2,29,2,6,3,5,1.0,30,6,5,4,4,80.0,60,50,10,0,1
1335,2,-1.0439454567036581,-0.46427052669762403,-0.29524303144692593,-0.6048056179299874,-0.8551017085667475,-0.3920880598697322,-0.612616622727868,-1.0682091887656073,1,15,3,5,3,5,1.0,33,6,11,4,4,15.0,10,10,20,0,0
1338,2,0.6228588351857592,0.4200423521321854,-0.2808267984439517,0.277959299290185,0.7418626718303485,0.5972649061323633,-0.07373001966646923,-0.5023782351800946,1,10,1,12,3,5,1.0,38,5,14,4,3,20.0,15,10,0,0,0
1339,2,1.2476414971358407,0.4575270530020704,1.281258685178796,0.33401189302105894,1.0741517068744555,-0.07970136948169941,0.4608451365945331,1.187597787991265,1,20,2,3,5,6,2.0,39,5,16,4,5,18.0,12,9,25,6,0
1340,2,0.4321129248806315,0.5989078790694186,0.536740900014047,0.22720389918898612,-0.05347369079940953,-1.2026365785808804,-0.5941619691573675,-0.5023782351800946,2,23,3,10,3,5,1.0,41,6,20,3,2,20.0,10,15,10,6,0
1342,2,-1.7380194545872687,-1.4689003024162588,-1.2180982158151756,-1.6199492550907206,-1.7130194087961363,-0.6478461889136202,-1.4097864921584549,-1.4868641240383786,2,15,1,4,3,5,1.0,31,5,8,4,2,20.0,15,15,20,15,0
1343,2,0.10866903412303412,0.5001685461361631,1.281258685178796,1.0165326149008231,1.2696091624616548,0.6196641724370361,0.7165785164560138,0.10443796004773508,2,38,2,10,5,6,1.0,39,5,15,4,6,20.0,10,12,20,7,0
1344,2,0.17876869808892612,0.21140072023283932,0.13970342250042317,-0.2072908509726116,-0.5496632010757968,-0.9049274103724998,-0.5941619691573675,-0.8154322258675485,1,12,2,8,4,5,2.0,39,5,13,6,2,35.0,23,26,18,0,0
1345,2,0.6374275781727646,0.04620796936144302,0.9022506809257992,0.33401189302105894,0.3787017432356712,-0.07970136948169941,-0.09931290274365544,0.010623262144330807,2,37,1,15,3,5,1.0,38,4,15,5,2,39.0,37,35,19,18,0
1346,2,-0.67230961013357,1.0297837797717195,0.13970342250042317,-0.2072908509726116,0.7418626718303485,0.3154962722349235,-1.2197185681456477,-0.05388312087291695,2,38,1,10,3,5,1.0,39,6,15,9,11,30.0,20,10,0,0,0
1347,2,-0.22533016341947684,-0.12012626373214495,0.13970342250042317,-0.2072908509726116,-0.007911314311577928,-0.07970136948169941,-0.09931290274365544,-0.05388312087291695,1,22,2,2,3,5,1.0,38,6,15,4,2,30.0,20,20,20,10,0
1349,2,-0.006014941594601728,-0.7946582181047994,-0.29524303144692593,-0.2072908509726116,-1.1215809042068516,-0.07970136948169941,-0.820030263268297,-0.7768877015927913,2,10,1,6,3,5,1.0,34,6,10,4,2,30.0,10,15,10,5,0
1350,2,-0.5340678635146657,-0.27242837945301684,0.13970342250042317,-0.2072908509726116,-0.007911314311577928,-0.07970136948169941,-0.5891757148995398,-0.5023782351800946,2,35,1,10,3,5,1.0,36,4,10,3,2,30.0,25,25,0,0,0
1351,2,0.6847540462650608,0.842921260245631,0.536740900014047,0.7535158022137463,0.5791282670319288,0.6196641724370361,0.7220089979127282,0.7560798417105585,1,23,1,15,3,5,3.0,39,6,14,7,9,30.0,25,26,20,10,0
1353,2,0.9380692619901002,0.6128882617196365,1.6489428889764484,-0.09688479654071289,0.2168356265635989,0.6196641724370361,0.9673294692186638,0.4828270400236768,2,25,3,10,5,6,2.0,49,5,22,3,5,10.0,5,8,10,6,0
1354,2,0.3865699406218752,0.4575270530020704,0.536740900014047,1.1155591414704282,1.0741517068744555,0.6196641724370361,0.46642995248634356,-0.05388312087291695,1,14,2,10,3,5,1.0,37,6,12,5,4,13.0,9,9,19,18,0
1355,2,-0.8952785668964434,-0.9541310498515929,-0.2808267984439517,-0.961880650748461,-0.543692958739636,-0.9345879306730112,-0.8315976844219064,-0.5779611700639764,1,12,2,9,3,5,1.0,36,5,11,5,5,14.0,11,10,21,9,0
1356,2,0.3000613668266782,-0.19138197717513486,-0.9366511045170197,0.277959299290185,0.5723999449829097,-0.07970136948169941,1.2026645611263997,-0.09833586781786294,1,15,1,12,3,5,1.0,36,6,10,7,9,25.0,20,9,40,0,0
1357,2,0.8108915581996673,0.4244788609345518,0.536740900014047,0.6532331899104784,0.9310230979087157,0.8925266950454905,0.48712768097258896,-0.10773144900326735,1,11,2,11,3,5,1.0,36,5,12,5,5,13.0,8,9,24,13,0
1358,2,0.08186261261367012,0.16543151988055305,0.536740900014047,0.277959299290185,0.7418626718303485,0.6196641724370361,0.4815605688049265,0.3595215148245922,1,10,2,8,3,5,1.0,37,4,11,6,5,17.0,11,11,27,25,0
1359,2,1.0195195630727585,0.06520263368100088,0.536740900014047,0.6532331899104784,1.2696091624616548,0.5614790908060036,0.9673294692186638,0.8829508446476038,1,13,1,3,5,6,1.0,29,5,4,4,8,15.0,6,8,30,5,0
1360,2,-0.9220342611919452,-1.0167076053615023,-0.627776188858202,-0.2072908509726116,-0.5718083322489982,-0.6478461889136202,-0.10087008056694087,-0.5023782351800946,1,12,2,10,3,5,1.0,36,4,11,6,5,16.0,9,10,18,15,0
1361,2,0.6847540462650608,0.842921260245631,0.536740900014047,1.1155591414704282,0.9310230979087157,0.6196641724370361,0.7220089979127282,0.3595215148245922,1,10,2,10,3,5,1.0,36,6,13,5,7,15.0,9,10,19,17,0
1362,2,0.6019098790489938,0.9854111480754747,0.536740900014047,1.1155591414704282,0.9129392522525978,0.6196641724370361,0.7220089979127282,0.7560798417105585,1,11,2,9,3,5,1.0,36,6,10,5,7,15.0,10,10,13,10,0
1363,2,0.554226651165027,0.8749190248227711,-0.2808267984439517,0.6532331899104784,0.23425263776750194,0.8925266950454905,0.7220089979127282,0.838041529197308,1,12,2,12,3,5,1.0,36,5,11,5,5,16.0,11,9,21,18,0
1364,2,1.6690523899555874,0.7011274112079434,1.6489428889764484,0.7005579929233837,0.7103505361750648,0.6552450663486219,0.48019461817488407,-0.05388312087291695,2,37,1,8,5,6,1.0,39,6,14,5,4,22.0,14,18,10,10,1
1367,2,1.1441888398468298,-0.12012626373214495,0.13970342250042317,1.1155591414704282,0.9129392522525978,0.27784483378000585,-0.09931290274365544,0.838041529197308,1,19,2,5,4,5,2.0,35,5,10,5,5,23.0,8,9,40,5,0
1368,2,1.1869495220239858,0.9397320346574333,1.281258685178796,0.7535158022137463,0.39748061146573854,0.3154962722349235,1.2026645611263997,0.7560798417105585,1,20,2,3,6,6,2.0,35,5,10,4,7,26.0,10,7,40,11,0
1369,2,1.4185368855585068,1.3235805089226578,0.536740900014047,1.1155591414704282,-0.1772553391624743,0.5972649061323633,0.7220089979127282,0.44479818103454044,2,36,1,3,3,5,1.0,37,5,8,5,2,20.0,12,10,0,0,1
1370,2,-0.8524987814598032,-0.04391559458357747,1.281258685178796,1.1155591414704282,0.14210304470763563,-0.035600660646174453,0.48712768097258896,-0.10773144900326735,2,25,1,1,3,5,1.0,34,6,8,4,4,27.0,13,10,18,20,0
1372,2,1.2333854482697792,0.727636073077593,1.6638157217738319,1.1678942859507542,1.48385872001503,1.149232253940114,1.4358952878633102,0.838041529197308,1,16,2,6,4,6,1.0,33,5,7,6,2,20.0,12,15,0,0,1
1374,2,-0.22533016341947684,-0.12012626373214495,0.13970342250042317,-0.2072908509726116,-0.007911314311577928,-0.07970136948169941,-0.09931290274365544,-0.05388312087291695,2,20,2,8,4,6,1.0,35,6,9,4,2,35.0,25,28,20,0,0
1375,2,0.6019098790489938,0.5707643244886973,0.536740900014047,0.33401189302105894,0.9129392522525978,0.6196641724370361,1.2026645611263997,0.838041529197308,2,33,1,2,4,5,2.0,34,6,10,3,4,35.0,23,30,20,0,0
1377,2,-0.22533016341947684,-0.12012626373214495,0.13970342250042317,0.8063226442698409,0.7103505361750648,0.5839619852777385,0.9594567075053763,1.6545317668811972,1,18,2,10,3,5,1.0,31,5,8,3,4,35.0,30,30,25,8,0
1379,2,0.20175266614931245,0.28613348240911335,0.536740900014047,0.277959299290185,0.3787017432356712,0.3154962722349235,0.9540938992205807,-0.05388312087291695,2,37,2,8,4,5,2.0,38,5,13,7,9,30.0,20,14,0,0,0
1380,2,-0.393048648481888,-0.707882490178483,0.536740900014047,-0.5621208054802014,0.16980515097472076,0.5614790908060036,-0.5941619691573675,-0.10773144900326735,2,20,4,5,3,5,1.0,41,7,15,9,11,30.0,20,26,0,0,0
1381,2,0.37939315149527625,0.21608827915139303,0.9022506809257992,0.277959299290185,0.35293048300136937,0.27784483378000585,-0.0929325214550735,-0.0033276173512825475,1,20,4,3,3,5,1.0,41,4,15,9,11,30.0,25,10,0,0,1
1382,2,-0.20274037359166736,0.3040558031674276,0.9022506809257992,0.277959299290185,0.39748061146573854,0.21552849393778906,0.21375452846671794,0.3595215148245922,1,20,1,3,4,5,2.0,46,6,20,9,11,30.0,25,20,0,0,0
1383,2,-1.4186752513399934,-1.9477828093625391,-2.472469018863447,-2.3333690782075496,-1.2666990804189453,-2.089865347571895,-2.249525546594694,-1.1330932152892035,2,20,2,5,5,6,1.0,41,5,16,1,5,31.0,16,13,30,0,0
1384,2,0.509505252671833,0.7150091220961693,0.9022506809257992,0.33401189302105894,-0.3743542459422936,0.5614790908060036,-0.09931290274365544,-0.05388312087291695,2,20,1,6,3,5,1.0,31,5,7,6,4,40.0,23,30,20,10,0
1385,2,1.0195195630727585,0.9854111480754747,0.9022506809257992,1.1155591414704282,1.2696091624616548,0.8925266950454905,0.9540938992205807,0.7560798417105585,2,12,2,8,3,5,1.0,32,5,6,7,9,60.0,50,40,10,10,1
1387,2,-1.917567353517422,-1.6744232955839065,-1.4669149231381904,-1.895127978515222,-1.6008895181561837,-2.06742953515561,-1.4154738075864448,-2.2018011138637674,2,35,1,3,3,5,1.0,37,5,13,3,5,40.0,23,13,20,25,0
1390,2,-0.9016101895850069,-0.5952583176315754,-0.9366511045170197,-0.9184717799561795,-0.8605197031599902,-0.9049274103724998,-1.2197185681456477,-0.05388312087291695,2,37,2,3,3,5,1.0,39,5,14,4,4,13.0,7,4,25,0,0
1391,2,-1.3738222996420377,-0.042763874252036725,-1.2180982158151756,-0.6048056179299874,-0.7262073831827045,-0.9531014222107418,-0.10087008056694087,-0.41704079586362386,2,27,1,8,3,5,1.0,29,6,4,4,7,15.0,7,9,40,7,0
1393,2,0.20175266614931245,0.32011849493588884,0.536740900014047,-0.2072908509726116,0.37179970838765247,-0.42640286240458525,0.21375452846671794,0.44479818103454044,1,10,5,6,3,5,1.0,31,5,7,4,5,20.0,15,10,35,0,0
1394,2,0.17876869808892612,0.3637857079153906,0.9022506809257992,-0.2623842937108594,0.7351999550169478,0.6196641724370361,0.7165785164560138,0.838041529197308,2,33,2,3,4,6,1.0,34,5,10,5,8,15.0,6,9,23,5,0
1395,2,1.1869495220239858,1.0987545083529913,0.9168676754493987,0.7535158022137463,1.0560811138675834,0.8925266950454905,0.19296254070916763,1.187597787991265,2,29,1,5,3,5,1.0,30,5,6,5,4,15.0,8,8,0,0,1
1396,2,-0.31173136998451545,-0.35823962630108097,-0.9366511045170197,-0.2072908509726116,-0.6970542303648509,-0.42640286240458525,-0.5879518154141657,-0.05388312087291695,2,31,2,6,5,6,1.0,32,5,9,2,7,22.0,12,18,15,0,0
1398,2,0.7287655660172986,0.2815601517687868,0.5219102128888318,-0.961880650748461,0.7351999550169478,0.27784483378000585,0.4815605688049265,-0.10773144900326735,1,20,2,13,3,5,1.0,34,5,13,4,7,25.0,20,10,35,6,0
1399,2,0.42499651546919615,-0.2807922546722616,-0.627776188858202,-1.2844226537110006,-0.07538790254748332,0.27784483378000585,-0.3721426665144106,-0.10773144900326735,2,25,1,20,5,6,1.0,39,5,20,3,2,25.0,8,10,40,12,0
1400,2,0.33729472170192865,1.7579265254232594,0.9022506809257992,1.9854739749351888,-0.007911314311577928,0.27784483378000585,0.9474144834056027,1.187597787991265,2,5,2,8,5,6,1.0,36,5,13,4,7,27.0,11,9,20,25,0
1401,2,2.390494773179869,2.3647814654982118,2.326226100467026,2.3523192929048515,2.5175010166526772,2.362789137083292,2.41375601890357,2.3599814450951264,2,12,1,13,3,5,1.0,41,6,17,3,2,26.0,13,12,25,0,0
1405,2,0.34253514871487173,0.5989078790694186,0.536740900014047,0.33401189302105894,0.9376532765858557,0.6196641724370361,0.4608451365945331,0.838041529197308,1,10,2,8,3,5,1.0,33,5,9,7,9,66.0,60,50,10,10,0
1406,2,-0.8895071121001062,-1.477672662681787,-0.9366511045170197,-1.2844226537110006,-0.5496632010757968,-0.42640286240458525,-1.2197185681456477,-1.1330932152892035,2,9,1,20,5,6,2.0,42,6,20,7,9,60.0,40,50,20,10,0
1409,2,-0.04978762474646288,0.7567225855345203,-0.2808267984439517,0.2841262141038089,-0.28533622172679446,1.4524889251096877,0.7220089979127282,1.2241926982032445,2,8,4,5,4,5,2.0,41,7,18,9,11,50.0,15,40,0,0,0
1410,2,0.7287655660172986,1.5978264186345,1.281258685178796,0.7063520597970705,0.5974585239574847,2.0344669073870962,0.4594747904054046,0.05984151138943,1,22,1,1,6,6,2.0,38,4,13,5,2,11.0,7,9,17,8,0
1411,2,0.6374275781727646,0.9440061701396246,0.9022506809257992,0.277959299290185,0.717020489000627,0.27784483378000585,0.4650608233332884,0.7560798417105585,1,13,2,10,3,5,1.0,36,6,13,5,4,12.0,8,10,21,15,0
1413,2,1.2333854482697792,0.842921260245631,0.5219102128888318,0.277959299290185,1.0741517068744555,0.677527167648465,1.1881961329783348,1.150996495436795,2,30,2,8,3,5,1.0,31,5,6,6,7,18.0,10,9,0,14,0
1414,2,-0.332504604663534,0.21140072023283932,-0.627776188858202,-0.2072908509726116,-0.3916702004937041,-0.9049274103724998,-1.0327643580118149,0.44479818103454044,2,40,1,15,3,5,1.0,41,5,15,6,2,30.0,20,15,0,0,0
1416,2,0.42499651546919615,0.7150091220961693,0.13970342250042317,0.33401189302105894,-0.007911314311577928,0.6196641724370361,-0.1241284350118633,-0.05388312087291695,2,34,1,1,3,5,1.0,36,6,10,4,3,24.0,9,17,0,0,0
1417,2,0.42310246511749317,0.9854111480754747,-0.29524303144692593,0.7535158022137463,1.0741517068744555,0.5614790908060036,-0.36809180682695364,0.44479818103454044,2,35,2,3,3,5,1.0,37,6,15,7,9,38.0,10,15,0,0,0
1421,2,-1.1441382220892828,-1.500244822555277,-0.29524303144692593,-1.00014614197404,-0.6757939265587742,-0.3920880598697322,-1.2239952815659982,-0.7449747431997326,1,10,2,11,3,5,1.0,36,5,11,5,5,14.0,8,10,24,14,0
1422,2,-1.2921197481432947,-1.6729801779567308,-1.7144944438127125,-1.864619627569758,-2.1427378911899995,-1.1290636831184093,-1.2197185681456477,-1.7072322268108877,2,35,2,10,3,5,1.0,36,4,13,3,2,16.0,10,10,0,0,0
1423,2,-0.10993811030779273,-0.12012626373214495,0.13970342250042317,-0.2072908509726116,-0.007911314311577928,-0.07970136948169941,-0.36809180682695364,-0.4248259360240788,2,38,1,13,3,5,1.0,39,6,14,6,6,17.0,11,10,25,5,0
1425,2,0.6019098790489938,0.842921260245631,0.536740900014047,0.6532331899104784,0.5376808475825715,0.27784483378000585,0.7165785164560138,0.8748760427728931,1,12,2,10,3,5,1.0,36,5,11,5,5,15.0,11,9,12,12,0
1426,2,0.33729472170192865,0.4575270530020704,1.281258685178796,0.7535158022137463,0.7418626718303485,0.27784483378000585,0.7165785164560138,0.44479818103454044,2,29,2,2,5,6,1.0,30,5,7,5,8,16.0,5,7,30,10,0
1427,2,-0.993971545025599,-1.2296738557548734,-0.9366511045170197,-1.2844226537110006,-1.1215809042068516,-1.1747847349894047,-1.2197185681456477,-0.4248259360240788,2,31,2,5,4,5,2.0,33,5,6,7,9,15.0,10,12,0,0,0
1428,2,-1.0606642209312782,-0.5952583176315754,-1.2180982158151756,-0.2072908509726116,-0.007911314311577928,-0.07970136948169941,-0.09931290274365544,-0.05388312087291695,1,8,2,5,5,6,1.0,31,5,9,4,2,25.0,10,15,20,5,0
1429,2,-1.839490660083786,-0.07507738298277325,-1.2076758477774958,0.2841262141038089,0.717020489000627,0.6196641724370361,0.4608451365945331,0.8011512675775496,1,10,2,5,5,6,1.0,31,5,7,4,2,20.0,10,15,10,5,0
1431,2,-0.8005670916310554,-0.19595074836926543,-1.2180982158151756,-0.8793917966839289,-0.3743542459422936,-0.3920880598697322,-0.07373001966646923,0.3595215148245922,2,20,2,7,4,6,1.0,37,6,11,6,2,10.0,7,8,30,5,0
1433,2,1.1436063457712589,1.7162070231013282,0.9022506809257992,1.5229344491769798,1.4131877022940622,1.1839910135617733,1.6993029017092505,2.0056958920834247,1,8,2,4,5,6,1.0,30,6,5,4,4,22.0,16,16,15,5,0
1434,2,0.554226651165027,0.6688783225620328,0.536740900014047,0.7063520597970705,0.3787017432356712,0.3154962722349235,0.7165785164560138,0.3595215148245922,1,13,2,12,3,5,1.0,37,6,14,5,4,14.0,11,9,21,18,0
1435,2,-0.08572568682286806,-0.12012626373214495,0.536740900014047,0.6532331899104784,0.5723999449829097,0.27784483378000585,0.4594747904054046,0.3981118218002871,1,13,2,12,3,5,1.0,38,6,13,5,5,13.0,9,10,19,14,0
1437,2,1.0195195630727585,0.6688783225620328,0.5219102128888318,1.1155591414704282,0.9129392522525978,0.6196641724370361,0.7220089979127282,0.31201581048813476,2,30,4,13,4,6,1.0,48,4,23,3,4,13.0,10,10,10,6,0
1438,2,0.6847540462650608,0.6997508367951173,0.9022506809257992,0.3833046760754146,0.717020489000627,0.27784483378000585,0.7220089979127282,0.3981118218002871,1,12,2,11,3,5,1.0,36,6,11,3,7,13.0,9,9,11,6,0
1439,2,0.488289667078412,0.010449813501659692,-0.29524303144692593,0.33401189302105894,0.7351999550169478,0.5614790908060036,-0.36809180682695364,0.3981118218002871,2,5,2,2,3,5,1.0,39,4,17,4,7,45.0,17,14,30,20,0
1442,2,-0.7626934431622815,-0.9386005106586786,-0.627776188858202,-0.2072908509726116,-1.0165289623561582,-0.3920880598697322,-1.2239952815659982,-0.7768877015927913,2,34,3,3,3,5,1.0,35,4,12,4,4,15.0,10,10,30,0,0
1443,2,0.42499651546919615,0.7779161251633132,0.9022506809257992,0.7535158022137463,0.39748061146573854,0.8574880490644123,0.9487300447702984,-0.5023782351800946,1,15,1,7,3,5,1.0,33,6,8,3,7,18.0,9,9,20,10,0
1445,2,0.6374275781727646,0.6452622058940848,0.13970342250042317,1.1155591414704282,0.5723999449829097,0.8925266950454905,0.9527785969591576,0.838041529197308,2,30,3,7,3,5,1.0,31,6,8,5,4,25.0,15,21,15,0,0
1446,2,-0.08572568682286806,-0.12012626373214495,0.13970342250042317,0.22720389918898612,0.3787017432356712,0.3154962722349235,-0.09931290274365544,-0.05388312087291695,2,41,1,15,3,5,1.0,42,6,17,5,1,21.0,16,17,12,11,0
1447,2,-0.5130936487220139,-0.7946582181047994,-0.29524303144692593,-0.2072908509726116,-0.9702666626961052,-0.9345879306730112,0.19148454239144433,-0.05388312087291695,2,33,1,7,3,5,1.0,34,6,10,2,6,21.0,15,18,20,0,0
1449,2,-0.8705233865460423,-0.9386005106586786,-0.9252696203841204,-0.6048056179299874,-1.369368620523208,-0.9345879306730112,-1.2143873862176204,-1.0682091887656073,2,33,3,5,3,5,1.0,36,6,10,4,9,20.0,16,16,20,0,0
1450,2,0.6815925437584681,0.842921260245631,0.536740900014047,0.7535158022137463,0.1898049565544773,0.6196641724370361,0.21375452846671794,0.3981118218002871,2,35,4,10,5,6,1.0,36,5,13,3,3,20.0,15,10,20,20,0
1454,2,-0.5905225461069498,-0.8332431399546414,-0.9366511045170197,-1.2844226537110006,-0.9702666626961052,-0.3920880598697322,-1.2197185681456477,-0.05388312087291695,2,37,2,4,3,5,1.0,39,6,14,4,5,25.0,12,11,0,25,0
1455,2,-0.31681001012864785,0.07681193358658078,-0.9366511045170197,-1.3240671209345931,-0.8457241064400578,0.5614790908060036,-0.352148482087454,-0.4248259360240788,2,30,2,10,3,5,1.0,31,6,7,4,3,20.0,13,8,0,30,0
1456,2,-0.4354114440691229,-0.8872349266807309,0.9022506809257992,0.33401189302105894,-0.20639034225894826,-1.7707218292318487,-0.818879230669675,-0.5023782351800946,2,28,1,8,3,5,1.0,29,4,5,7,9,30.0,15,20,19,6,0
1460,2,0.028750234210093283,0.24153265230820822,1.281258685178796,0.277959299290185,0.39748061146573854,-0.3920880598697322,-0.0929325214550735,0.3595215148245922,2,40,2,16,3,5,1.0,41,6,17,5,1,36.0,33,32,12,9,0
1462,2,0.6019098790489938,1.3446413217413633,-0.29524303144692593,1.1155591414704282,2.112249717731107,0.8925266950454905,0.9673294692186638,0.8011512675775496,2,10,4,2,4,5,2.0,51,6,27,9,11,30.0,25,26,10,0,0
1465,2,0.47347531685840955,0.842921260245631,1.281258685178796,0.6532331899104784,0.5974585239574847,0.8925266950454905,0.4608451365945331,0.838041529197308,2,8,4,2,3,5,1.0,36,4,15,9,11,30.0,25,26,12,0,0
1466,2,-2.4417960720050758,-1.0530664036089488,-0.627776188858202,-0.6520757896272974,-0.5556212505213315,-0.6478461889136202,-0.5941619691573675,-0.5023782351800946,1,15,1,10,5,6,1.0,31,5,7,4,2,34.0,20,29,17,6,0
1471,2,1.123122992762407,0.5001685461361631,0.9022506809257992,0.33401189302105894,0.9376532765858557,0.8925266950454905,0.21521716529398482,0.3595215148245922,2,5,2,3,5,6,1.0,37,5,12,6,2,40.0,20,20,30,5,0
1501,2,-0.6155701707163984,-1.132198802225007,-0.29524303144692593,-0.5621208054802014,-0.3743542459422936,-0.07970136948169941,-1.5875545959217983,-0.5023782351800946,2,20,1,10,3,5,1.0,36,4,13,5,4,10.0,5,4,20,20,0
1502,2,0.488289667078412,-0.8332431399546414,0.5219102128888318,0.277959299290185,-1.2284905371816337,-0.42640286240458525,0.4594747904054046,0.8011512675775496,2,35,2,10,5,6,1.0,37,5,12,4,2,10.0,5,4,25,0,0
1503,2,0.6374275781727646,-0.34170434979626585,-0.29524303144692593,0.7535158022137463,-1.3646805027789768,1.1621709876146982,0.7018312162278054,-0.10773144900326735,2,35,2,10,3,5,1.0,37,5,10,4,5,12.0,7,3,20,25,0
1504,2,1.3287847442683545,-0.01433082244841737,-0.29524303144692593,1.1621773131480888,-0.8121159231200655,1.2187341990946021,0.7018312162278054,0.35101301280819386,2,42,2,11,3,5,1.0,44,5,21,3,4,10.0,6,4,0,30,0
1505,2,0.20175266614931245,-0.7674462658234109,0.13970342250042317,-0.09688479654071289,-0.03306561412323967,-0.42640286240458525,-0.09931290274365544,-0.4248259360240788,2,6,1,6,3,5,1.0,31,5,6,1,8,20.0,10,9,30,13,0
1506,2,-0.7034463216339149,-1.477672662681787,-0.29524303144692593,-0.6100027236449338,-1.369368620523208,-1.1467542303997214,-1.0161615099030905,-1.7072322268108877,2,36,5,5,4,5,2.0,38,3,13,2,4,30.0,14,26,0,0,0
1508,2,-0.08572568682286806,-0.12012626373214495,0.9022506809257992,-0.6048056179299874,-0.3743542459422936,-0.37031547856238484,-0.09931290274365544,-0.4248259360240788,1,20,2,8,5,6,1.0,35,5,13,4,6,13.0,7,5,10,25,0
1509,2,-0.556657890102753,-0.5952583176315754,0.5219102128888318,-0.2072908509726116,0.1495824355175681,-0.42640286240458525,-0.38796183067719775,0.05984151138943,2,15,2,8,5,6,1.0,36,5,12,4,4,15.0,9,5,10,25,0
1510,2,0.8108915581996673,1.0711443109751981,0.9022506809257992,0.7063520597970705,0.7351999550169478,0.6196641724370361,-0.09931290274365544,0.44479818103454044,2,30,2,8,5,6,1.0,31,4,8,3,5,25.0,15,9,40,10,0
1511,2,-2.6911607453534527,-2.2318545415908195,-1.9171499305932111,-2.9876781856095,-2.6703409038679515,-2.732351745506661,-3.2890550666781597,-2.8092052159172636,1,30,2,10,3,5,1.0,41,5,16,4,7,10.0,5,4,20,20,0
1512,2,-0.866918526104704,-1.2054465978210496,-1.9251018601381573,-1.7992431648304752,-2.136235289438789,-1.1747847349894047,-1.574167192293457,-1.427446419711506,2,10,3,1,4,6,1.0,39,5,14,4,4,16.0,7,7,30,0,0
1513,2,-0.22533016341947684,-0.12012626373214495,0.13970342250042317,-0.2072908509726116,-0.007911314311577928,-0.07970136948169941,-0.09931290274365544,-0.05388312087291695,1,10,1,8,3,5,1.0,37,4,12,7,9,18.0,12,9,20,10,0
1514,2,1.3287847442683545,-0.7116000194177755,0.5219102128888318,0.7535158022137463,-1.3646805027789768,-0.3920880598697322,0.4815605688049265,-0.5441325315427811,2,35,1,11,5,6,1.0,37,5,12,4,5,10.0,6,6,0,20,0
1515,2,0.6847540462650608,-0.38640437892165763,0.13970342250042317,0.7535158022137463,-1.2284905371816337,-0.035600660646174453,0.46642995248634356,-0.46769634382351494,2,35,2,10,3,5,1.0,37,5,11,4,5,10.0,5,4,0,30,0
1516,2,-0.10993811030779273,-0.22966427077422488,-0.627776188858202,-0.2072908509726116,-0.3916702004937041,-0.9049274103724998,0.19897828121142944,-0.5023782351800946,2,40,2,10,3,5,1.0,41,4,15,6,2,30.0,25,25,0,0,0
1519,2,1.2681069718561588,-0.27242837945301684,1.281258685178796,1.1621773131480888,-0.9702666626961052,0.2539786602462479,-0.1241284350118633,-0.5441325315427811,2,35,2,10,3,5,1.0,37,5,12,4,5,12.0,5,4,20,20,0
1739,2,0.2907818884854405,-0.7747877072722641,0.9022506809257992,-0.6936361999146232,-0.1772553391624743,-0.12096111446663933,-0.612616622727868,-0.14943576114662865,2,27,1,14,5,6,1.0,39,6,13,3,6,14.0,5,4,20,25,0
1740,2,2.0993819425102562,2.1885088113139424,1.6638157217738319,1.5229344491769798,0.5723999449829097,1.777751225987456,1.9131679001906696,1.5730696997509976,2,12,1,10,3,5,1.0,34,6,8,3,2,14.0,5,6,0,35,0
1742,2,-0.6155701707163984,-0.9011149231565037,0.13970342250042317,-0.2072908509726116,-0.8605197031599902,-0.07970136948169941,-0.5941619691573675,-0.8154322258675485,2,15,2,6,3,5,1.0,41,5,16,4,2,30.0,24,10,0,0,0
1744,2,-0.5130936487220139,-0.3985181725449972,0.13970342250042317,-1.2844226537110006,-0.8551017085667475,-0.6478461889136202,-1.2207677382382924,-1.0682091887656073,1,5,1,5,3,5,1.0,31,6,7,4,3,20.0,15,12,0,0,0
1745,2,2.390494773179869,2.3647814654982118,2.326226100467026,2.3523192929048515,2.5175010166526772,2.362789137083292,2.41375601890357,2.3599814450951264,1,10,1,11,3,5,1.0,40,5,16,3,2,25.0,9,11,0,30,0
1747,2,-0.6890762097857956,-0.16477518363376237,-1.4669149231381904,-0.6520757896272974,-0.5556212505213315,-0.6478461889136202,-0.10087008056694087,0.3595215148245922,2,32,2,18,5,6,1.0,43,6,19,3,6,35.0,15,14,16,20,0
